year,artist,title,track_id
2012,IMAGINE DRAGONS,Radioactive,4G8gkOterJn0Ywt6uhqbhp
2012,THE BLACK KEYS,Gold On The Ceiling,5lN1EH25gdiqT1SFALMAq1
2012,THOMPSON SQUARE,Glass,1jhgT2iu9vcwQy0ukJ8fgW
2012,CALVIN HARRIS,Feel So Close,1gihuPhrLraKYrJMAEONyc
2012,KARMIN,Brokenhearted,4urcG6Nfubqsuqy3juMjBi
2012,ONE DIRECTION,One Thing,5G2c6FsfTzgYUzageCmfXY
2012,LUPE FIASCO,Lamborghini Angels,61HFow26qBegnWuh5S5CaQ
2012,JUSTIN BIEBER,Boyfriend,3UGIZ8qcrMTwzLbx6Kttqt
2012,TAYLOR SWIFT,Ronan,0Nw8hv79MLJa1yjtsEgz08
2012,PASSION PIT,Take A Walk,4Sfa7hdVkqlM8UW5LsSY3F
2012,CARLY RAE JEPSEN,This Kiss,7cWLl1E5iMvqIVhpmtUp6k
2012,JOHN LEGEND,Tonight,17zF2ISrDrQdaULA8cxReK
2012,BEYONCE,Dance For You,7cvkXf3AwPGT041PyOi5VX
2012,ENRIQUE IGLESIAS,Finally Found You,0F6RPDtMi519sr7sl2gOVv
2012,GLEE CAST,Its Time,3zMMmK1gyRKP9mbzW1xyya
2012,OLLY MURS,Heart Skips A Beat,52VJwrmQflskeWoV0OmEEh
2012,JERROD NIEMANN,Shinin On Me,56hUUEbFVeJXCmbdPfsy1T
2012,JUSTIN MOORE,Til My Last Day,3mHAyclWdtFASQuobdnDf8
2012,KANYE WEST JAY-Z BIG SEAN,Clique,3rbNV2GI8Vtd8byhUtXZID
2012,ALICIA KEYS,Girl On Fire,4esOae7i4rqTbAu9o5Pxco
2012,PSY,Gangnam Style,03UrZgTINDqvnUMbbIMhql
2012,KARMIN,Hello,7jO1boY6qwRjeu0EBtvDuu
2012,JUICY J,Bandz A Make Her Dance,7EZPH9Px3gXlxD5KJDwtwc
2012,ONEREPUBLIC,Feel Again,75hLNJfiXV5k2YGrbGEW51
2012,LIFEHOUSE,Between The Raindrops,1nxGSNnFCpDLwm3umCOUpi
2012,LIL WAYNE,No Worries,2DLsQuwxEdXt2yp54vw355
2012,LUPE FIASCO,Battle Scars,1hWYT0w2R0J19rlVkiez7X
2012,MACKLEMORE,Thrift Shop,4YMqbFcDIFiCBd02PzUBcM
2012,KELLY ROWLAND,Ice,0WjQu6qf7KlVWAb6JqICYd
2012,GREG BATES,Did It For The Girl,0d3P3GZGU7G3L1cIFLAbqj
2012,JASON ALDEAN,Fly Over States,17X2tSzibD9n9QRjdExcWT
2012,RIHANNA,Birthday Cake,4EfN6bixdOOgoLYR5C4cWo
2012,M83.,Midnight City,1eyzqe2QqGZUmfcPZtrIyt
2012,DJ KHALED,I Wish You Would,0n0HybfiBU3YDQNVtWugtm
2012,DRAKE,Crew Love,0V4l4GQhgnWQGtCWpvA7va
2012,SKRILLEX,Bangarang,6VRhkROS2SZHGlp0pxndbJ
2012,JENNIFER LOPEZ,Dance Again,4d2hD63oUGU3s7L66JD0BE
2012,NICKI MINAJ,Right By My Side,2bgW1SJqUjIkWcbxTPTIdy
2012,CARRIE UNDERWOOD,Good Girl,20DfkHC5grnKNJCzZQB6KC
2012,RITA ORA,How We Do,56cQwIA14AQRdyWsu2Abdb
2012,LOVERANCE,UP!,1lqKgoo11HKUoMpbouC7I4
2012,ERIC CHURCH,Springsteen,05ZACkzW8YbRq3eFgIfSNB
2012,ELI YOUNG BAND,Even If It Breaks Your Heart,0Nu9WA8kEbBWEsay2s8Q0U
2012,PITBULL,Get It Started,5YrMJScQHZR6624DNnyp5p
2012,TRAVIS PORTER,Ayy Ladies,4P6BuLsqtg5uISdE77ypI9
2012,THOMAS RHETT,Something To Do With My Hands,6iWg88k0UH7BjBP2yWXM0i
2012,KATY PERRY,Part Of Me,1nZzRJbFvCEct3uzu04ZoL
2012,KIRKO BANGZ,Drank In My Cup,3m8CQnnfJJp4eQMWWl3zay
2012,USHER,Climax,5pyVqlqThcxI7tPDjHIzPh
2012,TOBY KEITH,Beers Ago,5MiRgE7Yta2jiOkVGHbiQC
2012,KIP MOORE,Somethin Bout A Truck,6Ymvlzom4TQeoKqAWsZRD8
2012,ZAC BROWN BAND,No Hurry,5YrMcUZoNXlUCfwgnfocgL
2012,CHRIS BROWN,Turn Up The Music,1RMRkCn07y2xtBip9DzwmC
2012,JUSTIN BIEBER,Right Here,7vjtAU3Ns1AT4dRa0voHBJ
2012,MICHEL TELO,Ai Se Eu te Pego,46aIq2GKW7Vr6i4g2Vvycd
2012,JUSTIN BIEBER,Beauty And A Beat,190jyVPHYjAqEaOGmMzdyk
2012,MAROON 5,Wipe Your Eyes,1c2MXiju7DNPSfsKoVbHlg
2012,LINKIN PARK,Lost In The Echo,2oNYsdCasRRlz1shXFAz7D
2012,JUSTIN BIEBER,All Around The World,1Mg8vLBYwizu7AuhYQO64V
2012,THE KILLERS,Runaways,62BxlOvQCjLNQA5ARA4Dug
2012,50 CENT,New Day,2swCZgyEIdacDpUNcSQMQI
2012,RICK ROSS,Diced Pineapples,27mF2eUbhExYWiOT0y9cuc
2012,DAVE MATTHEWS BAND,Mercy,5rG2QR9q2D2csdKsyaJTdh
2012,T.I.,Go Get It,2gPl93XdGnfKUykwxVHUYt
2012,B.O.B,So Good,28GUjBGqZVcAV4PHSYzkj2
2012,KIP MOORE,Beer Money,61voPX1C71rhwynuLQyajo
2012,USHER,Numb,0IGqnANwfZgUFpoPRXQxFj
2012,SWEDISH HOUSE MAFIA,Dont You Worry Child,2V65y3PX4DkRhy1djlxd9p
2012,NICKI MINAJ,Va Va Voom,2jATUzETZL49e6SywauZKE
2012,ONE DIRECTION,Little Things,7kSLdGdXLey7pzLsWpdg1h
2012,FLO RIDA,I Cry,4bZd0nRuX8HyjeXAUBczvm
2012,ADELE,Skyfall,6VObnIkLVruX4UVyxWhlqm
2012,ONE DIRECTION,Live While Were Young,6aGjEZ7kq3YXgD0EDt80O5
2012,RANDY HOUSER,How Country Feels,6aUhfNWYnMThF3TGtuYUUu
2012,A$AP ROCKY,F**kin Problems,4X5f3vT8MRuXF68pfjNte5
2012,BRAD PAISLEY,Southern Comfort Zone,2lfmRyTLtsTCkLwMQcFSQk
2012,TAYLOR SWIFT,Begin Again,0L4YCNRfXAoTvdpWeH2RGj
2012,KELLY CLARKSON,Catch My Breath,5qxPabNDnJQ551Tf4v6k3j
2012,CHRISTINA PERRI,A Thousand Years,6lanRgr6wXibZr8KgzXxBl
2012,TAYLOR SWIFT,I Knew You Were Trouble.,72jCZdH0Lhg93z6Z4hBjgj
2012,JASON ALDEAN,The Only Way I Know,0h3DPHckCUqcWswjVMvdE9
2012,T.I.,Ball,4XVfNwP88Hn9kSkXVnxj2S
2012,THE WEEKND,Wicked Games,6VwBbL8CzPiC4QV66ay7oR
2012,KENNY CHESNEY,El Cerrito Place,13JngJc6J0ykO7Pq0gin35
2012,P!NK,Try,1jF7IL57ayN4Ity3jQqGu0
2012,ELLIE GOULDING,Anything Could Happen,7C7yqFTM0ncyJ04GIKrxdV
2012,GARY ALLAN,Every Storm,6s3dgEQgen7G85NtYUTEbD
2012,THE BAND PERRY,Better Dig Two,3z0a8G407NbxfjTRffvQiP
2012,PITBULL,Dont Stop The Party,3Tu7uWBecS6GsLsL8UONKn
2012,ZAC BROWN BAND,Goodbye In Her Eyes,5rIuVlKlLCfuQyt5eyzxOy
2012,CHRISTINA AGUILERA,Your Body,2pmtavvgqZN52EePYxutgk
2012,KE$HA,Die Young,30hwa9p7CU4i90o9l5YMVL
2012,BRIDGIT MENDLER,Ready Or Not,5xvUgoVED1F4mBu8FL0HaW
2012,THE WANTED,I Found You,1CRY4X2b8X7X10EUdPUutw
2012,KENDRICK LAMAR,Poetic Justice,2P3SLxeQHPqh8qKB6gtJY2
2012,MEEK MILL,Young & Gettin It,6MVdz8I7oYm86MRzZiOZa8
2012,MELANIE MARTINEZ,Seven Nation Army,4wTBwrYUzGmmDpl7ewM8in
2012,GEORGE STRAIT,Give It All We Got Tonight,19PJ75UGKjpBo0muDNyxPW
2012,GAME,Celebration,3DpqHuPTyeHWEp3lN8G0oq
2012,AMANDA BROWN,Stars,6VtxTLIT8pG85PrDUv0M7e
2012,WIZ KHALIFA,Remember You,0g6mKqhGtUIEoLSmV8ozi8
2012,HUNTER HAYES,Somebodys Heartbreak,7EIbjRAv9K5ccoH4XivnTk
2012,RIHANNA,Diamonds,1z9kQ14XBSN0r2v6fx4IdG
2012,GRACE POTTER,Stars,6s7sq2Quh4TxHRfdk6eFxk
2012,CHRIS BROWN,Dont Judge Me,0NG5gJzPHjYeQmqcmqfopN
2012,LITTLE BIG TOWN,Tornado,3HvNzmI0hX2dXcE41lBMxi
2012,CHRISTINA AGUILERA,Just A Fool,6nS1vMV1zs8c0Lk6mud78D
2012,2 CHAINZ,Im Different,6J5sxraPPZ4b0CVOGAgpXj
2012,CALVIN HARRIS,Sweet Nothing,24LS4lQShWyixJ0ZrJXfJ5
2012,BRUNO MARS,Locked Out Of Heaven,3w3y8KPTfNeOKPiqUTakBh
2012,KELLY CLARKSON,Dont Rush,5HuyeNQq0GTDMhr7QtE5yj
2012,DJ DRAMA,My Moment,6bRH6EV6SH4nH0UGafJECC
2012,LUDACRIS,Rest Of My Life,6SLUwdeias7fn6qVq6LcgP
2012,ONE DIRECTION,Kiss You,0AkQbXGN4KG34TS7xLrM68
2012,CASSADEE POPE,Over You,2Z79EukuDc4ii39XeYaRi5
2012,WILL.I.AM,Scream & Shout,2iJuuzV8P9Yz0VSurttIV5
2012,LUDACRIS,Representin,6L5ViZKQnnhI11uc2opNPO
2012,CHIEF KEEF,Love Sosa,4IowQDUOzUvNtp72HMDcKO
2012,DIERKS BENTLEY,Tip It On Back,2G634xynj7ev8r5c0sAL3T
2012,KACEY MUSGRAVES,Merry Go Round,5UDqWOgDdixYMAgAyNbpgh
2012,50 CENT,My Life,2GoOioZVtOF1iMYfnzkreg
2012,BIG SEAN,Guap,7G0PgkkbavF7Rh4zNrUxH0
2012,FUTURE,Neva End,4sX8e5VkqBWA7IIooImSsS
2012,JONN HART,Who Booty,3zl4HPDF1fCoTZnPjHgSsb
2012,TRINIDAD JAMES,All Gold Everything,0pgeVJrdNok4KhbiM58ayZ
2012,TAMAR BRAXTON,Love And War,3fLBmhcgWkPI47LfVQ8paB
2012,CARRIE UNDERWOOD,Two Black Cadillacs,5mFYtqhN4T2D9IPSaZnVDw
2012,THE LUMINEERS,Stubborn Love,3ekNuTF3UpOvIZCfiejpnC
2012,CASSADEE POPE,Stupid Boy,5H5APugL36GmvXjZiRwYWU
2012,TERRY McDERMOTT,Let It Be,2fWICX9qjREvP8caDxrJMz
2012,MAROON 5,Daylight,6TwfdLbaxTKzQi3AgsZNzx
2012,TIM McGRAW,One Of Those Nights,3ZHjQSfJ46zjFbt79MAqD2
2012,MELANIE MARTINEZ,Too Close,37vqbjwZ6l92SDwzPlJW9m
2012,CASSADEE POPE,Are You Happy Now?,23C8mKYvkkLJl8uncfB96a
2012,CHER LLOYD,Oath,6D0QtayzCNVKoIZ8IX2npw
2012,TERRY McDERMOTT,I Want To Know What Love Is,1mnUouhbCs1F8HeH0OG8S2
2012,WIZ KHALIFA,Let It Go,5Ur3FZ0DkRPDwXdyjmx64i
2012,NICHOLAS DAVID,Somewhere Over The Rainbow,1s1x98eyZBTFpQ1KRCRd8f
2012,BRUNO MARS,When I Was Your Man,0nJW01T7XtvILxQgC5J7Wh
2012,MUMFORD,Whispers In The Dark,0l58YQ6trzdxO3C9XFczZS
2012,MUMFORD,Holland Road,4Bjugv3EniVJFRc52mA5bX
2012,MUMFORD,Ghosts That We Knew,4ClTOGZc8kcb8l58Vx5z5A
2012,GLEE CAST,The Scientist,68iMdxXn1timrxURm9dR8C
2012,KID CUDI,Just What I Am,20bJBbPapGQ4bqs0YcA9xY
2012,MUMFORD,Babel,7nhItJUpHMXJURhZNyXHJs
2012,MUMFORD,Lovers Eyes,7rMDB1bKHO0Sh8oTWWvdsJ
2012,MUMFORD,Lover Of The Light,48dghEx4vhyQQfFLwxPfHD
2012,TAYLOR SWIFT,Red,0cITLOYn1Sv4q27zZPqlNK
2012,CARLY RAE JEPSEN,Beautiful,52PiyZoav11ZSAoHPqSlzh
2012,KANYE WEST,To The World,3blnw5Z6v5yiGueFGgS6uB
2012,TAYLOR SWIFT,I Almost Do,31pEV5lPJi7btskZoUr2yu
2012,TAYLOR SWIFT,Everything Has Changed,4NAmRvqSITAAzKWnC8yRq3
2012,TAYLOR SWIFT,22,3bIxTsfeNMO7Nt2J3EUKrA
2012,KENDRICK LAMAR,m.A.A.d City,439TlnnznSiBbQbgXiBqAd
2012,TAYLOR SWIFT,Stay Stay Stay,0dAb8TY433dl3ZfXYCLE19
2012,TAYLOR SWIFT,All Too Well,1q3RiD1tIWUpGsNFADMlvl
2012,THOMPSON SQUARE,If I Didnt Have You,6PQ0WLZnT479J7Q1TGIb3n
2012,CALVIN HARRIS,Sweet Nothing,24LS4lQShWyixJ0ZrJXfJ5
2012,TAYLOR SWIFT,I Knew You Were Trouble,72jCZdH0Lhg93z6Z4hBjgj
2012,JASON ALDEAN,Night Train,5ytc87gcx6dZ4nWRNykinV
2012,TAYLOR SWIFT,State Of Grace,5zyCYmiaVE5y26EZuwZbsw
2012,WHITNEY HOUSTON,Greatest Love Of All,6yJxCltgtmGxIgKOS6ndnu
2012,MADONNA,Give Me All Your Luvin,2woCC5hiuPTDAonxhEojP0
2012,WHITNEY HOUSTON,I Wanna Dance With Somebody,2tUBqZG2AbRi7Q0BIrVrEj
2012,BLAKE SHELTON,Drink On It,7haN4XreV4WkoBQmkYM709
2012,MEEK MILL feat T.I.,Ima Boss,2npw9XuCQpHXM9ramYL4HR
2012,YOUNG JEEZY,I Do,65rndYpn5JyXRYLUqihfoS
2012,SKRILLEX,Scary Monsters And Nice Sprites,4rwpZEcnalkuhPyGkEdhu0
2012,JAY Z,Gotta Have It,5Pt83OUaK3K9C2if4C5JOk
2012,WHITNEY HOUSTON,How Will I Know,5tdKaKLnC4SgtDZ6RlWeal
2012,BRUNO MARS,Runaway Baby,5MMLS3xm12D7N26xlfFApr
2012,TAYLOR SWIFT,Safe & Sound,0z9UVN8VBHJ9HdfYsOuuNf
2012,LMFAO,Sorry For Party Rocking,48kwdkeHEJEuMzcKklPv5b
2012,RASCAL FLATTS,Banjo,47aIa6zbUGsdNn55cyuOug
2012,NICKI MINAJ,Stupid Hoe,13VDHbpoKlRhtgUaWTE2Ld
2012,GLEE CAST,Fly / I Believe I Can Fly,0Hnps77fiSCKT2Pr4DWOZ5
2012,WHITNEY HOUSTON,I Will Always Love You,4eHbdreAnSOrDDsFfc4Fpm
2012,GLEE CAST,Cough Syrup,7LqfLfRDpJQkr5LHtPMLql
2012,GLEE CAST,What Doesnt KIll You,7iMyX6FTRrY4fO8dHQhAUs
2012,GLEE CAST,Glad You Came,40xf41xM6NvGX0BUzpjYOQ
2012,TYGA,Make It Nasty,71Wf5qK9wdtjOfMgujlN6A
2012,GEORGE STRAIT,Loves Gonna Make It Alright,1blSBtrZgDJIWQl0BlAyov
2012,YOUNG THE GIANT,Cough Syrup,1UqhkbzB1kuFwt2iy4h29Q
2012,MONTGOMERY GENTRY,Where I Come From,10ps1I1sIMRNZW11eceN7W
2012,TYGA,Faded,2NRUU0gP1d8Yif8CpsCW8l
2012,FOSTER THE PEOPLE,Dont Stop,4HRa9ZWcmZ8JD7UySPu0wT
2012,GLEE CAST,Heres To Us,2L4ppJgbf6JxcRV1lUkaAg
2012,TYGA,Mutha***** Up,31VM9uxtem39xmT0dfDiSU
2012,GLEE CAST,I Will Always Love You,0bL8hWpF9KH2QlvLgDJtYM
2012,GLEE CAST,Smooth Criminal,4E7B45OimTovLiETRzSBly
2012,DIGGY,Do It Like You,3hTfNt05rYtyMamwkxyHaZ
2012,MELANIE FIONA,4 AM,3vMIAawCfJdR6A86JGqLc5
2012,GLEE CAST,La Isla Bonita,0I43ju6kU6lWOyElMDJEj9
2012,YG,Snitches Aint,4WlJWg84XpItmf5Jov9BEj
2012,JAY-Z,No Church In The Wild,3Osd3Yf8K73aj4ySn6LrvK
2012,GLEE CAST,Sexy And I Know It,3hTHfK1PVAPgZ8aU1eqbfT
2012,MARY J. BLIGE,Mr. Wrong,2w9K8zyrxcAwRKRti0BvFa
2012,LINDSEY PAVAO,Say Aah,73BKZUW5uVre707yYyWtba
2012,GLEE CAST,Stereo Hearts,3w0kbTGhBX8cvlQ7y8nPFb
2012,DEADMAU5,Raise Your Weapon,4grUGQeAfNs6yQOdgEkncM
2012,BELLA THORNE,TTYLXOX,1nIDYHvLaZnD5lEf66SH80
2012,TREY SONGZ,Sex Aint Better Than Love,1NJoVAf6HvRbAMH1Py2XmN
2012,JOHN MAYER,Shadow Days,3RgR3cFZ6xh7MlB9DURK6e
2012,RASCAL FLATTS,Changed,7ClZTubD4KudpEuBysLMUI
2012,FUTURE,Magic,3OdeZ1MhdHaRqAZLpowKWn
2012,NICKI MINAJ,Roman Reloaded,0UBix9tZesweFgNw76x9Z7
2012,ESTELLE,Thank You,36qilu2idSkz767yL18Qrv
2012,FAR*EAST MOVEMENT,Live My Life,5MWx5bkuRauFJenpG1w5wt
2012,3OH!3,Set You Free,6aIlQ4EVeyKzGS4lS6GNLY
2012,NELLY,The Champ,59qnU7ACYRFKQ2O35D5Onb
2012,WILL.I.AM,T.H.E,5sn8kTcYEFZ0QcnYKEi9Qc
2012,SKRILLEX,Kyoto,3FUZpoj9VV0sgc8RqbS3xQ
2012,B.O.B,Play The Guitar,4QTbvU8LSI5p43PEcpP3fe
2012,LANA DEL REY,Video Games,24jvD83UgLmrdGjhWTFslY
2012,MAC MILLER,Knock Knock,3uYm4MtU6jUQft2DtGqEoZ
2012,V.I.C.,Wobble Baby Wobble,65KO8fCq7fXhpevVQmyi7V
2012,ADAM LAMBERT,Better Than I Know Myself,3Fsjt1h1p2o86pC2lQopJc
2012,SNOW PATROL,Called Out In The Dark,4BBt0kc625eUAdG2XpWPHm
2012,GLEE CAST,Wanna Be Startin Somethin,6qug49UELSYOLEmqmFeDrM
2012,GLEE CAST,Bad,0LpE5tfNe15QLvQL4YDi7T
2012,GLEE CAST,Human Nature,7qL8mpMQoOFPseE2RYfxRv
2012,GLEE CAST,Black Or White,2xNJzW1EyaH8k6ByBOoCif
2012,VAN HALEN,Tattoo,66H4tD2U1SNgIRSD19m5jv
2012,GLEE CAST,Without You,0UrheRSNBXBiZgudI7tVQ2
2012,GLEE CAST,We Found Love,3JCqj1UuBXCLvpceZscXYr
2012,GLEE CAST,Summer Nights,3yoQUT0qlE5Hzd2tgKu4nm
2012,GLEE CAST,Moves Like Jagger / Jumpin Jack Flash,54Y4vzwLZtkUnXeltlecq5
2012,GLEE CAST,The First Time Ever I Saw Your Face,23Rf3dYpmLrmEEc3Z5GIlA
2012,TAYLOR SWIFT,Eyes Open,7wjbSn8QHsxqKXU5M0jXGM
2012,KENNY CHESNEY,Feel Like A Rock Star,6IwjYtPMOebrz61UEayrrS
2012,ANDY GRAMMER,Fine By Me,4wTChU0tU44TAMC0xcQizi
2012,CHRIS CAGLE,Got My Country On,6EZgdjK4buOwWrmkTVbv7c
2012,JASON DERULO,Undefeated,5jAgU2QzailYWu02FzkxsT
2012,FUTURE,Same Damn Time,2krzD9gBw8tI3fmFyCv4sR
2012,MICHEL TELO,Ai Se Eu Te Pego,46aIq2GKW7Vr6i4g2Vvycd
2012,LUPE FIASCO,Around My Way,2Vba5MBCdGqcE57GSiOstv
2012,CRAIG MORGAN,This Ole Boy,29rfPTA47K0xyl1Pnf1YBw
2012,FAT JOE,Another Round,3Rh3zDYanZFHaeXFT4Asps
2012,JERMAINE PAUL,I Believe I Can Fly,6YRrsapstM9gOkObdJQMOG
2012,CHRISTINA AGUILERA,The Prayer,7eEYuH17fOI941ktLbEzOD
2012,TONY LUCCA,99 Problems,3FPJJ38O4Vqp5d00grSwCd
2012,JUSTIN BIEBER,Turn To You,4xDbvfk975nr05ctWgS8Nq
2012,ADAM LEVINE,Yesterday,5fvETjmhp6xoCQKVAjklVE
2012,JAY SEAN,Im All Yours,4RP3afrf3AVFV1rTO0hFZh
2012,JUSTIN BIEBER,Die In Your Arms,23taOWrpWaAtU8rVN7hiNu
2012,WAKA FLOCKA FLAME,Get Low,119pE59HeIqBiaXHbw7B1M
2012,T.I.,Love This Life,66X5niA1btaBYk1YxbI9pa
2012,SHINEDOWN,Bully,0Ldlex2J63L6Dop9Pk2Rz9
2012,KNAAN,Is Anybody Out There?,4hgOvDJXYPCqEpEKznz9YX
2012,GLEE CAST,Hungry Like The Wolf / Rio,0BEiDA0JOycXaDI5ynEWgz
2012,JULIET SIMMS,Roxanne,1bv51g06fJfEu1rr8Mei60
2012,JENNIFER HUDSON,Think Like A Man,0XgyAhZ70xUnFpoPVEX9yM
2012,MAROON 5,Come Away To The Water,7A4KjSFDx0BL75up2eK0OF
2012,WAKA FLOCKA FLAME,I Dont Really Care,5bK4oJXvHUqwI0ZpLtrnOl
2012,SEAN PAUL,She Doesnt Mind,1zZIGnXIcDKU8QIUkR20nK
2012,DEV,Naked,2C1V8JFnm2OqZVkHhNu4qe
2012,GLEE CAST,How Will I Know,3Mfq8c7r2KgpNJxG43zMe5
2012,RICK ROSS,Stay Schemin,0nq6sfr8z1R5KJ4XUk396e
2012,MAC MILLER,Loud,5aQmsZCESbhasWW5VARdS8
2012,GLEE CAST,Its Not Right But Its Okay,1sKzGL7tetwiqLMENoJgLr
2012,GLEE CAST,Shake It Out,5nG61RBqGELCNIsWHl8dsu
2012,GLEE CAST,Somebody That I Used To Know,5cxq7YCarud9twaVh6Y3Rt
2012,GOTYE,Eyes Wide Open,6h2q5GhVc9itEB6NqOEMd4
2012,CHRIS BROWN,Sweet Love,3CScJ0ttMJ687s3rlLdrnV
2013,SELENA GOMEZ,Come & Get It,6LoQHIo74tOzQ8EsLEkhgF
2013,BRETT ELDREDGE,Dont Ya,3Qe097eJNp9MfpT2PieEw0
2013,KEITH URBAN,Little Bit Of Everything,1J8j3IeJz1HXoHF59LoP4h
2013,CARRIE UNDERWOOD,See You Again,7jP7iCJ1cXVXYHWIkYtP6d
2013,SAGE THE GEMINI,Gas Pedal,1UMKquW1olreYO1LlLmTqi
2013,FLORIDA GEORGIA LINE,Round Here,5T6DM9qjjngWnukcw0svkX
2013,THOMAS RHETT,It Goes Like This,6GsAD8PgHxmEuIPTG8GP3M
2013,J. COLE,Power Trip,7FOJvA3PxiIU0DN3JjQ7jT
2013,CIARA,Body Party,0rFZaQ4crlGAzuCjWCQ2xu
2013,JUSTIN TIMBERLAKE,Take Back The Night,0a4ZGSRZOgspQy2HYzU82l
2013,RIHANNA,Stay,1dEy9Pl81QopSxNsPxXQxv
2013,HUNTER HAYES,I Want Crazy,4FkgULes13bk2eHrsJg4q9
2013,RANDY HOUSER,Runnin Outta Moonlight,6enPOmd3vSFpI4jjms8kXN
2013,JUSTIN TIMBERLAKE,Mirrors,4rHZZAmHpZrA3iH5zx8frV
2013,ARIANA GRANDE,The Way,06EL94D0TA27Ik0Ke5usbj
2013,PARAMORE,Still Into You,1yjY7rpaAQvKwpdUliHx0d
2013,AVICII,Wake Me Up!,4h8VwCb1MTGoLKueQ1WgbD
2013,ZEDD,Clarity,60wwxj6Dd9NJlirf84wr2c
2013,MAROON 5,Love Somebody,0HnaqUxvHP5LaWdmWwJpiS
2013,MACKLEMORE,Same Love,01uqI4H13Gsd8Lyl1EYd8H
2013,LANA DEL REY,Summertime Sadness,6PUIzlqotEmPuBfjbwYWOB
2013,LUKE BRYAN,Thats My Kind Of Night,5HGibWoxnkYSkl6mHmAlOE
2013,P!NK,Just Give Me A Reason,1mKXFLRA179hdOWQBwUk9e
2013,LORDE,Royals,2dLLR6qlu5UJ5gk0dKz0h3
2013,FLORIDA GEORGIA LINE,Cruise,0i5el041vd6nxrGEU8QRxy
2013,ONE DIRECTION,Best Song Ever,5T7ZFtCcOgkpjxcuaeZbw0
2013,LUKE BRYAN,Crash My Party,6GBUsjHfZuweYf5lQEz6mP
2013,CALVIN HARRIS,I Need Your Love,05SBRd4fXgn8FX7bf8BCAE
2013,DRAKE,"Hold On, Were Going Home",2aSC2xhRxOLiiZZVjhbylH
2013,JASON DERULO,The Other Side,5FljCWR0cys07PQ9277GTz
2013,PHILLIP PHILLIPS,"Gone, Gone, Gone",5L79aNYCTKiZq7vaOElXYj
2013,MACKLEMORE,Cant Hold Us,3bidbhpOYeV4knp8AIu8Xn
2013,SARA BAREILLES,Brave,6Uy6K3KdmUdAfelUp0SeXn
2013,BLAKE SHELTON,Boys Round Here,39FwE8edwuyiaa4PrGBkP7
2013,2 CHAINZ,Feds Watching,07RXBKfyCYIYRMLCvlGWXU
2013,CHRIS YOUNG,Aw Naw,53Dj5PCDhb22qWqmre3YQs
2013,ENRIQUE IGLESIAS,Turn The Night Up,4e3RCQgj1P4Fa7d86y2qT2
2013,CHRIS BROWN,Love More,2MDueMvPkUTpU6Xkmeinln
2013,PASSENGER,Let Her Go,0JmiBCpWc1IAc0et7Xm7FL
2013,THE NEIGHBOURHOOD,Sweater Weather,2QjOHCTQ1Jl3zawyYOpxh6
2013,MIGUEL,How Many Drinks?,5ctk3VJoHoURSiwkCJn2bf
2013,FRENCH MONTANA,Aint Worried About Nothin,0UAmPUdpTRq8w54B3H8TzY
2013,JAY Z,Tom Ford,1PNGJBI1Lx0h8QCpkHKZLU
2013,DJ KHALED,No New Friends,04a1HkNH7LFsG5mEiLN7vl
2013,KARMIN,Acapella,6RjW45KHJ6kgI2xQ1aFa52
2013,LADY ANTEBELLUM,Goodbye Town,1qDahv56bbyCytqvnvY2Yp
2013,J. DASH,Wop,3zbnvxvqV5lL4Vq0FznWsX
2013,SHERYL CROW,Easy,2n5bpmhEqlMJ2jgvWAwD9N
2013,CAPITAL CITIES,Safe And Sound,6Z8R6UsFuGXGtiIxiD8ISb
2013,FIFTH HARMONY,Miss Movin On,0gL0Xf8CN95HmgfEYYLRZV
2013,B.O.B,HeadBand,2LvRR121MWFmmEGkuV2vQP
2013,LEE BRICE,Parking Lot Party,4HFNGbVmsMV5lHUvDuXLkl
2013,LABRINTH,Beneath Your Beautiful,1wVcLKdJ4AFKPhKucNvEpy
2013,J. COLE,Crooked Smile,6JG0qhINKVwiHxqN85j7RG
2013,ICONA POP,I Love It,6HZ9VeI5IRFCNQLXhpF4bq
2013,THE FINATTICZ,Dont Drop That Thun Thun,6EM8cVY7txpEh10cV84TKu
2013,ROCKO,U.O.E.N.O.,0HFrCOmhCYXlv4NdEwRAuj
2013,EASTON CORBIN,All Over The Road,6XD3HMATLswheYevIfKkSi
2013,BILLY CURRINGTON,Hey Girl,4CcrLWFQY4dRGMbUR59cSp
2013,ONEREPUBLIC,Counting Stars,6sy3LkhNFjJWlaeSMNwQ62
2013,RICH GANG,Tapout,2kEDuZRwYUoQLIYKpQfKWa
2013,BIG SEAN,Beware,6bxUnsSGZCmoHHU5auwtps
2013,PINK,True Love,5F4Pz22sGUIoB6ITDreqwz
2013,SAGE THE GEMINI,Red Nose,1KIQ0RscHwxXPJUvhuO5Bl
2013,JUSTIN MOORE,Point At You,5ZMFVgZSYvbq3SmgRwaGMa
2013,RICH HOMIE QUAN,Type Of Way,07sOl7WsmCaUqaJaRn9Dss
2013,TIM McGRAW,Southern Girl,29AR5X5yKPd4DBIAiqUMDy
2013,BLAKE SHELTON,Mine Would Be You,1zvQt99d5oTkEQLmSoO1yu
2013,TYLER FARR,Redneck Crazy,4lcXNTm9JrQpJYXqsENmFI
2013,ANNA KENDRICK,Cups,6mH3qVIeOsnQIAho5eWwhH
