danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,success
0.374,0.976,9.0,-3.815,1.0,0.11,0.000115,0.0423,0.139,0.551,123.765,audio_features,38A47mTFHWoAzWmxK3ioge,spotify:track:38A47mTFHWoAzWmxK3ioge,https://api.spotify.com/v1/tracks/38A47mTFHWoAzWmxK3ioge,https://api.spotify.com/v1/audio-analysis/38A47mTFHWoAzWmxK3ioge,365907.0,4.0,0.0
0.279,0.373,1.0,-19.596,1.0,0.045,0.968,0.854,0.118,0.144,113.878,audio_features,0hbjhw1vPNRyB1yXH1v91b,spotify:track:0hbjhw1vPNRyB1yXH1v91b,https://api.spotify.com/v1/tracks/0hbjhw1vPNRyB1yXH1v91b,https://api.spotify.com/v1/audio-analysis/0hbjhw1vPNRyB1yXH1v91b,66973.0,4.0,0.0
0.456,0.404,11.0,-14.449,0.0,0.0959,0.26,0.526,0.202,0.539,115.673,audio_features,5dSaEVbdKfnFyFnpD1Fm4w,spotify:track:5dSaEVbdKfnFyFnpD1Fm4w,https://api.spotify.com/v1/tracks/5dSaEVbdKfnFyFnpD1Fm4w,https://api.spotify.com/v1/audio-analysis/5dSaEVbdKfnFyFnpD1Fm4w,939360.0,4.0,0.0
0.697,0.328,5.0,-25.934,0.0,0.95,0.548,0.0,0.19,0.423,80.332,audio_features,2PwVn1qDgvidxuWBhu6KNZ,spotify:track:2PwVn1qDgvidxuWBhu6KNZ,https://api.spotify.com/v1/tracks/2PwVn1qDgvidxuWBhu6KNZ,https://api.spotify.com/v1/audio-analysis/2PwVn1qDgvidxuWBhu6KNZ,129400.0,3.0,0.0
0.344,0.0187,8.0,-26.469,1.0,0.0451,0.991,0.000763,0.115,0.0394,81.538,audio_features,7fx5Y5hDrALh5ELgIw6vI3,spotify:track:7fx5Y5hDrALh5ELgIw6vI3,https://api.spotify.com/v1/tracks/7fx5Y5hDrALh5ELgIw6vI3,https://api.spotify.com/v1/audio-analysis/7fx5Y5hDrALh5ELgIw6vI3,113000.0,4.0,0.0
0.437,0.31,9.0,-15.63,1.0,0.0408,0.769,0.096,0.102,0.504,99.648,audio_features,6P6iXmiNlknOJRHNiEo10i,spotify:track:6P6iXmiNlknOJRHNiEo10i,https://api.spotify.com/v1/tracks/6P6iXmiNlknOJRHNiEo10i,https://api.spotify.com/v1/audio-analysis/6P6iXmiNlknOJRHNiEo10i,990893.0,1.0,0.0
0.407,0.0233,7.0,-25.284,1.0,0.0693,0.995,0.942,0.174,0.104,181.098,audio_features,0EfdSc3mEz1xnEnzhtE44o,spotify:track:0EfdSc3mEz1xnEnzhtE44o,https://api.spotify.com/v1/tracks/0EfdSc3mEz1xnEnzhtE44o,https://api.spotify.com/v1/audio-analysis/0EfdSc3mEz1xnEnzhtE44o,337346.0,3.0,0.0
0.574,0.777,11.0,-15.062,1.0,0.929,0.355,0.0,0.399,0.544,105.718,audio_features,2LvKYMPwx0NHtVcq3Sa381,spotify:track:2LvKYMPwx0NHtVcq3Sa381,https://api.spotify.com/v1/tracks/2LvKYMPwx0NHtVcq3Sa381,https://api.spotify.com/v1/audio-analysis/2LvKYMPwx0NHtVcq3Sa381,95991.0,3.0,0.0
0.468,0.453,11.0,-18.044,1.0,0.0351,0.728,0.347,0.119,0.775,91.787,audio_features,5JJVdcOKGlUKyZ0gcFUrpv,spotify:track:5JJVdcOKGlUKyZ0gcFUrpv,https://api.spotify.com/v1/tracks/5JJVdcOKGlUKyZ0gcFUrpv,https://api.spotify.com/v1/audio-analysis/5JJVdcOKGlUKyZ0gcFUrpv,538533.0,4.0,0.0
0.716,0.183,2.0,-16.31,1.0,0.942,0.885,0.0,0.108,0.46,109.454,audio_features,1Fw6zM4GBLhr177bdsWPen,spotify:track:1Fw6zM4GBLhr177bdsWPen,https://api.spotify.com/v1/tracks/1Fw6zM4GBLhr177bdsWPen,https://api.spotify.com/v1/audio-analysis/1Fw6zM4GBLhr177bdsWPen,120300.0,3.0,0.0
0.244,0.452,10.0,-8.648,0.0,0.034,0.754,1.15e-06,0.148,0.286,167.536,audio_features,4gXg4RFWiC9GEa6lt1dKru,spotify:track:4gXg4RFWiC9GEa6lt1dKru,https://api.spotify.com/v1/tracks/4gXg4RFWiC9GEa6lt1dKru,https://api.spotify.com/v1/audio-analysis/4gXg4RFWiC9GEa6lt1dKru,321293.0,4.0,0.0
0.656,0.0988,2.0,-21.277,1.0,0.953,0.95,0.0,0.14,0.458,61.565,audio_features,7pzzU3NXozQvOOKdaa2crF,spotify:track:7pzzU3NXozQvOOKdaa2crF,https://api.spotify.com/v1/tracks/7pzzU3NXozQvOOKdaa2crF,https://api.spotify.com/v1/audio-analysis/7pzzU3NXozQvOOKdaa2crF,195700.0,4.0,0.0
0.254,0.196,9.0,-18.786,0.0,0.0356,0.972,0.943,0.11,0.0585,72.13,audio_features,7cpvM2yE2blJTGZ8SSUyKi,spotify:track:7cpvM2yE2blJTGZ8SSUyKi,https://api.spotify.com/v1/tracks/7cpvM2yE2blJTGZ8SSUyKi,https://api.spotify.com/v1/audio-analysis/7cpvM2yE2blJTGZ8SSUyKi,157102.0,4.0,0.0
0.716,0.225,5.0,-16.145,0.0,0.961,0.416,0.0,0.187,0.554,108.322,audio_features,5WdX9Tl7H4Sl4FVWlCS56C,spotify:track:5WdX9Tl7H4Sl4FVWlCS56C,https://api.spotify.com/v1/tracks/5WdX9Tl7H4Sl4FVWlCS56C,https://api.spotify.com/v1/audio-analysis/5WdX9Tl7H4Sl4FVWlCS56C,117539.0,3.0,0.0
0.527,0.935,4.0,-5.008,0.0,0.04,0.000587,0.773,0.925,0.0578,138.048,audio_features,2QNLVRzjjj0HVNNRnLbUS9,spotify:track:2QNLVRzjjj0HVNNRnLbUS9,https://api.spotify.com/v1/tracks/2QNLVRzjjj0HVNNRnLbUS9,https://api.spotify.com/v1/audio-analysis/2QNLVRzjjj0HVNNRnLbUS9,236522.0,4.0,0.0
0.225,0.0329,11.0,-25.472,0.0,0.0504,0.843,0.00196,0.178,0.099,69.907,audio_features,0Qn7IGJWryRCe4ajUCgvEV,spotify:track:0Qn7IGJWryRCe4ajUCgvEV,https://api.spotify.com/v1/tracks/0Qn7IGJWryRCe4ajUCgvEV,https://api.spotify.com/v1/audio-analysis/0Qn7IGJWryRCe4ajUCgvEV,214560.0,4.0,0.0
0.414,0.5,10.0,-9.034,1.0,0.0353,0.266,0.0,0.202,0.703,170.373,audio_features,7dio93bHTUuxzwnvoFGPaO,spotify:track:7dio93bHTUuxzwnvoFGPaO,https://api.spotify.com/v1/tracks/7dio93bHTUuxzwnvoFGPaO,https://api.spotify.com/v1/audio-analysis/7dio93bHTUuxzwnvoFGPaO,188118.0,3.0,0.0
0.757,0.568,9.0,-11.835,0.0,0.0646,0.0355,0.904,0.0661,0.392,122.001,audio_features,6eC4EirBKdyJmZCVVi0jYS,spotify:track:6eC4EirBKdyJmZCVVi0jYS,https://api.spotify.com/v1/tracks/6eC4EirBKdyJmZCVVi0jYS,https://api.spotify.com/v1/audio-analysis/6eC4EirBKdyJmZCVVi0jYS,494224.0,4.0,0.0
0.708,0.258,0.0,-16.227,1.0,0.935,0.579,0.0,0.114,0.708,81.637,audio_features,2NIBiSpa6GxSQwsl5B45bB,spotify:track:2NIBiSpa6GxSQwsl5B45bB,https://api.spotify.com/v1/tracks/2NIBiSpa6GxSQwsl5B45bB,https://api.spotify.com/v1/audio-analysis/2NIBiSpa6GxSQwsl5B45bB,123600.0,3.0,0.0
0.723,0.272,1.0,-15.092,1.0,0.936,0.604,0.0,0.0994,0.351,98.1,audio_features,5dvM1AD4UBiccigrQdw2RP,spotify:track:5dvM1AD4UBiccigrQdw2RP,https://api.spotify.com/v1/tracks/5dvM1AD4UBiccigrQdw2RP,https://api.spotify.com/v1/audio-analysis/5dvM1AD4UBiccigrQdw2RP,211006.0,3.0,0.0
0.519,0.477,4.0,-15.559,0.0,0.051,0.565,0.969,0.33,0.603,100.345,audio_features,3YLuou1YehiU8IBegpQPZs,spotify:track:3YLuou1YehiU8IBegpQPZs,https://api.spotify.com/v1/tracks/3YLuou1YehiU8IBegpQPZs,https://api.spotify.com/v1/audio-analysis/3YLuou1YehiU8IBegpQPZs,330400.0,4.0,0.0
0.487,0.301,9.0,-16.675,0.0,0.096,0.326,2.97e-05,0.297,0.694,132.923,audio_features,0k2THKAHkh6HR6xm2K3Fyw,spotify:track:0k2THKAHkh6HR6xm2K3Fyw,https://api.spotify.com/v1/tracks/0k2THKAHkh6HR6xm2K3Fyw,https://api.spotify.com/v1/audio-analysis/0k2THKAHkh6HR6xm2K3Fyw,156466.0,4.0,0.0
0.576,0.643,0.0,-9.017,0.0,0.0242,0.122,0.0,0.0669,0.395,102.389,audio_features,6gVYqOhWwX8xiOXEuZ1zvH,spotify:track:6gVYqOhWwX8xiOXEuZ1zvH,https://api.spotify.com/v1/tracks/6gVYqOhWwX8xiOXEuZ1zvH,https://api.spotify.com/v1/audio-analysis/6gVYqOhWwX8xiOXEuZ1zvH,322116.0,4.0,0.0
0.475,0.252,7.0,-15.078,1.0,0.0365,0.569,0.0,0.424,0.549,125.363,audio_features,43G5KYCrNO0ytuSQY2q29x,spotify:track:43G5KYCrNO0ytuSQY2q29x,https://api.spotify.com/v1/tracks/43G5KYCrNO0ytuSQY2q29x,https://api.spotify.com/v1/audio-analysis/43G5KYCrNO0ytuSQY2q29x,310314.0,4.0,0.0
0.523,0.494,4.0,-16.159,1.0,0.0422,0.447,0.831,0.446,0.687,145.171,audio_features,11JPvnZa9BwhFC3M4ivQjT,spotify:track:11JPvnZa9BwhFC3M4ivQjT,https://api.spotify.com/v1/tracks/11JPvnZa9BwhFC3M4ivQjT,https://api.spotify.com/v1/audio-analysis/11JPvnZa9BwhFC3M4ivQjT,597605.0,4.0,0.0
0.479,0.6,4.0,-7.748,0.0,0.0664,0.0299,7.5e-06,0.29,0.823,144.212,audio_features,68VVkwwBybus1sRAymf03A,spotify:track:68VVkwwBybus1sRAymf03A,https://api.spotify.com/v1/tracks/68VVkwwBybus1sRAymf03A,https://api.spotify.com/v1/audio-analysis/68VVkwwBybus1sRAymf03A,206547.0,4.0,0.0
0.71,0.931,0.0,-4.949,1.0,0.174,0.373,5.23e-06,0.0455,0.498,122.063,audio_features,5SpWYN2BSbM0xUcW5SZhvV,spotify:track:5SpWYN2BSbM0xUcW5SZhvV,https://api.spotify.com/v1/tracks/5SpWYN2BSbM0xUcW5SZhvV,https://api.spotify.com/v1/audio-analysis/5SpWYN2BSbM0xUcW5SZhvV,273680.0,4.0,0.0
0.439,0.4,1.0,-9.703,0.0,0.025,0.766,0.00568,0.0622,0.229,158.092,audio_features,3M9AG1Zi1DG5HIMyjY4ecT,spotify:track:3M9AG1Zi1DG5HIMyjY4ecT,https://api.spotify.com/v1/tracks/3M9AG1Zi1DG5HIMyjY4ecT,https://api.spotify.com/v1/audio-analysis/3M9AG1Zi1DG5HIMyjY4ecT,273133.0,4.0,0.0
0.431,0.509,0.0,-14.949,1.0,0.0643,0.284,0.756,0.606,0.609,128.135,audio_features,0RHzPmj4uGC9dkQRmQAosA,spotify:track:0RHzPmj4uGC9dkQRmQAosA,https://api.spotify.com/v1/tracks/0RHzPmj4uGC9dkQRmQAosA,https://api.spotify.com/v1/audio-analysis/0RHzPmj4uGC9dkQRmQAosA,983293.0,4.0,0.0
0.715,0.168,10.0,-19.605,0.0,0.914,0.389,0.0,0.231,0.535,124.535,audio_features,151IrYEGqhRyLQk3Drd3ux,spotify:track:151IrYEGqhRyLQk3Drd3ux,https://api.spotify.com/v1/tracks/151IrYEGqhRyLQk3Drd3ux,https://api.spotify.com/v1/audio-analysis/151IrYEGqhRyLQk3Drd3ux,125800.0,4.0,0.0
0.534,0.612,7.0,-9.627,1.0,0.0366,0.667,0.0,0.867,0.519,144.112,audio_features,3Xvl9CwWglXH5ASQFr5izB,spotify:track:3Xvl9CwWglXH5ASQFr5izB,https://api.spotify.com/v1/tracks/3Xvl9CwWglXH5ASQFr5izB,https://api.spotify.com/v1/audio-analysis/3Xvl9CwWglXH5ASQFr5izB,227827.0,4.0,0.0
0.707,0.197,0.0,-16.229,1.0,0.951,0.227,0.0,0.377,0.603,130.963,audio_features,4nRt0EtHTfY7RwRELfSLwh,spotify:track:4nRt0EtHTfY7RwRELfSLwh,https://api.spotify.com/v1/tracks/4nRt0EtHTfY7RwRELfSLwh,https://api.spotify.com/v1/audio-analysis/4nRt0EtHTfY7RwRELfSLwh,227480.0,4.0,0.0
0.297,0.258,10.0,-18.842,1.0,0.0356,0.988,0.912,0.0971,0.208,88.804,audio_features,5JlqAsUxQ7lXfIp4plXTH2,spotify:track:5JlqAsUxQ7lXfIp4plXTH2,https://api.spotify.com/v1/tracks/5JlqAsUxQ7lXfIp4plXTH2,https://api.spotify.com/v1/audio-analysis/5JlqAsUxQ7lXfIp4plXTH2,424120.0,4.0,0.0
0.184,0.181,3.0,-18.424,0.0,0.0399,0.988,0.949,0.1,0.0363,126.334,audio_features,2iTohAYlUN2UtC43DVX5k9,spotify:track:2iTohAYlUN2UtC43DVX5k9,https://api.spotify.com/v1/tracks/2iTohAYlUN2UtC43DVX5k9,https://api.spotify.com/v1/audio-analysis/2iTohAYlUN2UtC43DVX5k9,357000.0,4.0,0.0
0.165,0.393,10.0,-12.66,1.0,0.0338,0.749,0.956,0.301,0.236,149.844,audio_features,3GXUHV2KXE2szU9kzIGO7q,spotify:track:3GXUHV2KXE2szU9kzIGO7q,https://api.spotify.com/v1/tracks/3GXUHV2KXE2szU9kzIGO7q,https://api.spotify.com/v1/audio-analysis/3GXUHV2KXE2szU9kzIGO7q,182013.0,4.0,0.0
0.789,0.349,10.0,-15.166,0.0,0.944,0.53,0.0,0.35,0.815,89.826,audio_features,6GfWh5iRDYYoIOJmPCfwI8,spotify:track:6GfWh5iRDYYoIOJmPCfwI8,https://api.spotify.com/v1/tracks/6GfWh5iRDYYoIOJmPCfwI8,https://api.spotify.com/v1/audio-analysis/6GfWh5iRDYYoIOJmPCfwI8,65707.0,4.0,0.0
0.67,0.326,10.0,-15.304,0.0,0.949,0.815,0.0,0.139,0.486,85.646,audio_features,7iwPoiRX4whhogKn5pxKGY,spotify:track:7iwPoiRX4whhogKn5pxKGY,https://api.spotify.com/v1/tracks/7iwPoiRX4whhogKn5pxKGY,https://api.spotify.com/v1/audio-analysis/7iwPoiRX4whhogKn5pxKGY,161849.0,3.0,0.0
0.487,0.991,7.0,-1.645,1.0,0.408,0.0294,8.74e-05,0.069,0.384,188.022,audio_features,1Rr4Ylm9ejrXsPpQ8BEiRl,spotify:track:1Rr4Ylm9ejrXsPpQ8BEiRl,https://api.spotify.com/v1/tracks/1Rr4Ylm9ejrXsPpQ8BEiRl,https://api.spotify.com/v1/audio-analysis/1Rr4Ylm9ejrXsPpQ8BEiRl,233173.0,5.0,0.0
0.643,0.934,11.0,-3.579,1.0,0.0874,0.000171,0.00379,0.218,0.638,114.821,audio_features,3lYHZDxj6TwFmGqivDXomu,spotify:track:3lYHZDxj6TwFmGqivDXomu,https://api.spotify.com/v1/tracks/3lYHZDxj6TwFmGqivDXomu,https://api.spotify.com/v1/audio-analysis/3lYHZDxj6TwFmGqivDXomu,206667.0,4.0,0.0
0.0,2.01e-05,9.0,-15.568,1.0,0.0,0.978,0.0,0.102,0.0,0.0,audio_features,5M4f7sTPzTxcuiIjfYMZ2k,spotify:track:5M4f7sTPzTxcuiIjfYMZ2k,https://api.spotify.com/v1/tracks/5M4f7sTPzTxcuiIjfYMZ2k,https://api.spotify.com/v1/audio-analysis/5M4f7sTPzTxcuiIjfYMZ2k,165353.0,0.0,0.0
0.563,0.743,9.0,-4.396,1.0,0.0306,0.346,0.0,0.167,0.442,86.988,audio_features,3odIUyDpotfZXkebOXrRX9,spotify:track:3odIUyDpotfZXkebOXrRX9,https://api.spotify.com/v1/tracks/3odIUyDpotfZXkebOXrRX9,https://api.spotify.com/v1/audio-analysis/3odIUyDpotfZXkebOXrRX9,198035.0,4.0,0.0
0.688,0.507,7.0,-12.895,1.0,0.0427,0.342,0.798,0.064,0.101,125.0,audio_features,7takRd4tDjR2XePdCzAz09,spotify:track:7takRd4tDjR2XePdCzAz09,https://api.spotify.com/v1/tracks/7takRd4tDjR2XePdCzAz09,https://api.spotify.com/v1/audio-analysis/7takRd4tDjR2XePdCzAz09,101520.0,4.0,0.0
0.501,0.0834,7.0,-30.674,1.0,0.0466,0.719,0.699,0.122,0.698,141.719,audio_features,45vpYTeCujytQ9xHZDNkTg,spotify:track:45vpYTeCujytQ9xHZDNkTg,https://api.spotify.com/v1/tracks/45vpYTeCujytQ9xHZDNkTg,https://api.spotify.com/v1/audio-analysis/45vpYTeCujytQ9xHZDNkTg,235107.0,4.0,0.0
0.764,0.863,1.0,-3.323,1.0,0.0505,0.00637,0.0,0.404,0.777,103.641,audio_features,7x4OzXMDuNSvuwpBnSrfa0,spotify:track:7x4OzXMDuNSvuwpBnSrfa0,https://api.spotify.com/v1/tracks/7x4OzXMDuNSvuwpBnSrfa0,https://api.spotify.com/v1/audio-analysis/7x4OzXMDuNSvuwpBnSrfa0,234387.0,4.0,0.0
0.376,0.92,4.0,-7.208,0.0,0.0693,0.00083,0.833,0.76,0.0361,128.006,audio_features,5KiIdI6LKRe5VVjBeghcnX,spotify:track:5KiIdI6LKRe5VVjBeghcnX,https://api.spotify.com/v1/tracks/5KiIdI6LKRe5VVjBeghcnX,https://api.spotify.com/v1/audio-analysis/5KiIdI6LKRe5VVjBeghcnX,397976.0,4.0,0.0
0.765,0.778,1.0,-8.233,1.0,0.92,0.817,0.0,0.861,0.756,66.32,audio_features,6fZ98piHzhWaUfxDiobaJ0,spotify:track:6fZ98piHzhWaUfxDiobaJ0,https://api.spotify.com/v1/tracks/6fZ98piHzhWaUfxDiobaJ0,https://api.spotify.com/v1/audio-analysis/6fZ98piHzhWaUfxDiobaJ0,81067.0,3.0,0.0
0.55,0.324,11.0,-6.416,1.0,0.0294,0.56,0.0,0.236,0.45,117.881,audio_features,5k2xv0B1WVq7yEGy6Ybp0S,spotify:track:5k2xv0B1WVq7yEGy6Ybp0S,https://api.spotify.com/v1/tracks/5k2xv0B1WVq7yEGy6Ybp0S,https://api.spotify.com/v1/audio-analysis/5k2xv0B1WVq7yEGy6Ybp0S,123010.0,3.0,0.0
0.513,0.322,9.0,-16.15,1.0,0.0948,0.959,1.0,0.109,0.0351,120.003,audio_features,24xu0ze985fBa1Hhusu5Qh,spotify:track:24xu0ze985fBa1Hhusu5Qh,https://api.spotify.com/v1/tracks/24xu0ze985fBa1Hhusu5Qh,https://api.spotify.com/v1/audio-analysis/24xu0ze985fBa1Hhusu5Qh,271741.0,1.0,0.0
0.197,0.575,7.0,-6.847,1.0,0.0349,0.37,1.49e-06,0.0749,0.184,173.009,audio_features,2MzifDqEqcVEMyONn8DV93,spotify:track:2MzifDqEqcVEMyONn8DV93,https://api.spotify.com/v1/tracks/2MzifDqEqcVEMyONn8DV93,https://api.spotify.com/v1/audio-analysis/2MzifDqEqcVEMyONn8DV93,283240.0,3.0,0.0
0.773,0.278,9.0,-10.188,0.0,0.897,0.842,0.0,0.118,0.67,101.007,audio_features,33GA2FqF8yS6n1qB3h7xch,spotify:track:33GA2FqF8yS6n1qB3h7xch,https://api.spotify.com/v1/tracks/33GA2FqF8yS6n1qB3h7xch,https://api.spotify.com/v1/audio-analysis/33GA2FqF8yS6n1qB3h7xch,34056.0,3.0,0.0
0.709,0.253,2.0,-20.566,1.0,0.948,0.345,0.0,0.381,0.488,84.888,audio_features,1xDCQeHkildxhsFKtMuIjn,spotify:track:1xDCQeHkildxhsFKtMuIjn,https://api.spotify.com/v1/tracks/1xDCQeHkildxhsFKtMuIjn,https://api.spotify.com/v1/audio-analysis/1xDCQeHkildxhsFKtMuIjn,217543.0,4.0,0.0
0.552,0.424,4.0,-9.448,0.0,0.0365,0.00109,0.877,0.113,0.112,166.097,audio_features,1j1qr80OHV7S1NAjWtNb6S,spotify:track:1j1qr80OHV7S1NAjWtNb6S,https://api.spotify.com/v1/tracks/1j1qr80OHV7S1NAjWtNb6S,https://api.spotify.com/v1/audio-analysis/1j1qr80OHV7S1NAjWtNb6S,480678.0,4.0,0.0
0.399,0.364,0.0,-8.538,1.0,0.04,0.847,0.0,0.338,0.728,67.861,audio_features,5xILbskWGLP7aJta8al4fQ,spotify:track:5xILbskWGLP7aJta8al4fQ,https://api.spotify.com/v1/tracks/5xILbskWGLP7aJta8al4fQ,https://api.spotify.com/v1/audio-analysis/5xILbskWGLP7aJta8al4fQ,115933.0,4.0,0.0
0.229,0.392,1.0,-8.24,1.0,0.0363,0.938,0.0,0.953,0.287,86.644,audio_features,2jVbfmJN1hxnQDEBkT2ehZ,spotify:track:2jVbfmJN1hxnQDEBkT2ehZ,https://api.spotify.com/v1/tracks/2jVbfmJN1hxnQDEBkT2ehZ,https://api.spotify.com/v1/audio-analysis/2jVbfmJN1hxnQDEBkT2ehZ,122813.0,4.0,0.0
0.641,0.133,0.0,-16.118,0.0,0.96,0.335,0.0,0.1,0.313,163.905,audio_features,03b9pkkK7oWsGhWparyvZo,spotify:track:03b9pkkK7oWsGhWparyvZo,https://api.spotify.com/v1/tracks/03b9pkkK7oWsGhWparyvZo,https://api.spotify.com/v1/audio-analysis/03b9pkkK7oWsGhWparyvZo,98172.0,5.0,0.0
0.248,0.138,4.0,-42.109,1.0,0.0749,0.00752,0.0,0.429,0.382,80.717,audio_features,0Uv42SfginsXvmmkuu4k3p,spotify:track:0Uv42SfginsXvmmkuu4k3p,https://api.spotify.com/v1/tracks/0Uv42SfginsXvmmkuu4k3p,https://api.spotify.com/v1/audio-analysis/0Uv42SfginsXvmmkuu4k3p,176500.0,4.0,0.0
0.292,0.854,1.0,-18.581,1.0,0.061,0.699,0.975,0.531,0.135,73.078,audio_features,79SNMgFhZ6yO8bVOffw72E,spotify:track:79SNMgFhZ6yO8bVOffw72E,https://api.spotify.com/v1/tracks/79SNMgFhZ6yO8bVOffw72E,https://api.spotify.com/v1/audio-analysis/79SNMgFhZ6yO8bVOffw72E,87188.0,4.0,0.0
0.818,0.483,10.0,-7.951,0.0,0.148,0.00435,0.387,0.571,0.129,128.046,audio_features,6IsBnn3Z30ykSLegG8vdtm,spotify:track:6IsBnn3Z30ykSLegG8vdtm,https://api.spotify.com/v1/tracks/6IsBnn3Z30ykSLegG8vdtm,https://api.spotify.com/v1/audio-analysis/6IsBnn3Z30ykSLegG8vdtm,465000.0,4.0,0.0
0.613,0.359,1.0,-14.179,0.0,0.952,0.593,0.0,0.322,0.387,72.999,audio_features,7tht0vIIhM2LBZG7b3omk9,spotify:track:7tht0vIIhM2LBZG7b3omk9,https://api.spotify.com/v1/tracks/7tht0vIIhM2LBZG7b3omk9,https://api.spotify.com/v1/audio-analysis/7tht0vIIhM2LBZG7b3omk9,214533.0,4.0,0.0
0.248,0.123,4.0,-16.718,1.0,0.0329,0.942,0.582,0.101,0.0399,93.723,audio_features,6iKXPRhGPvXIedCzQ7JSMp,spotify:track:6iKXPRhGPvXIedCzQ7JSMp,https://api.spotify.com/v1/tracks/6iKXPRhGPvXIedCzQ7JSMp,https://api.spotify.com/v1/audio-analysis/6iKXPRhGPvXIedCzQ7JSMp,142080.0,4.0,0.0
0.35,0.108,0.0,-24.286,1.0,0.0348,0.985,0.942,0.639,0.362,85.505,audio_features,6dNyxOtdzCtM4fT8uxCAxr,spotify:track:6dNyxOtdzCtM4fT8uxCAxr,https://api.spotify.com/v1/tracks/6dNyxOtdzCtM4fT8uxCAxr,https://api.spotify.com/v1/audio-analysis/6dNyxOtdzCtM4fT8uxCAxr,563333.0,4.0,0.0
0.51,0.979,6.0,-3.825,1.0,0.512,0.482,6.27e-05,0.126,0.326,159.987,audio_features,5MATBK7Er9MIWetUi2kSfK,spotify:track:5MATBK7Er9MIWetUi2kSfK,https://api.spotify.com/v1/tracks/5MATBK7Er9MIWetUi2kSfK,https://api.spotify.com/v1/audio-analysis/5MATBK7Er9MIWetUi2kSfK,231213.0,1.0,0.0
0.527,0.909,2.0,-5.401,0.0,0.0907,0.00231,0.0,0.283,0.478,139.972,audio_features,6m86AQh5UWGWY7EBGC9PRE,spotify:track:6m86AQh5UWGWY7EBGC9PRE,https://api.spotify.com/v1/tracks/6m86AQh5UWGWY7EBGC9PRE,https://api.spotify.com/v1/audio-analysis/6m86AQh5UWGWY7EBGC9PRE,240400.0,4.0,0.0
0.552,0.551,5.0,-19.795,0.0,0.84,0.113,0.0,0.414,0.189,97.016,audio_features,4h1ENYwCzmIPfpEzkYEd5G,spotify:track:4h1ENYwCzmIPfpEzkYEd5G,https://api.spotify.com/v1/tracks/4h1ENYwCzmIPfpEzkYEd5G,https://api.spotify.com/v1/audio-analysis/4h1ENYwCzmIPfpEzkYEd5G,96387.0,3.0,0.0
0.368,0.0831,7.0,-20.269,1.0,0.0393,0.897,0.68,0.179,0.117,87.605,audio_features,43UhfFvjTUlXPNaAvTsUbo,spotify:track:43UhfFvjTUlXPNaAvTsUbo,https://api.spotify.com/v1/tracks/43UhfFvjTUlXPNaAvTsUbo,https://api.spotify.com/v1/audio-analysis/43UhfFvjTUlXPNaAvTsUbo,589596.0,4.0,0.0
0.55,0.534,11.0,-12.634,0.0,0.475,0.145,0.0,0.704,0.522,92.762,audio_features,6tUKKf9i1driNqSVryIhBy,spotify:track:6tUKKf9i1driNqSVryIhBy,https://api.spotify.com/v1/tracks/6tUKKf9i1driNqSVryIhBy,https://api.spotify.com/v1/audio-analysis/6tUKKf9i1driNqSVryIhBy,99876.0,3.0,0.0
0.61,0.171,5.0,-25.179,0.0,0.958,0.673,0.0,0.24,0.354,76.945,audio_features,5ly1zJfYGOUrlXhDey806U,spotify:track:5ly1zJfYGOUrlXhDey806U,https://api.spotify.com/v1/tracks/5ly1zJfYGOUrlXhDey806U,https://api.spotify.com/v1/audio-analysis/5ly1zJfYGOUrlXhDey806U,308773.0,4.0,0.0
0.549,0.576,9.0,-13.73,1.0,0.0636,0.468,0.0,0.703,0.701,94.866,audio_features,76cuDpjalsgzzwaE6re6oz,spotify:track:76cuDpjalsgzzwaE6re6oz,https://api.spotify.com/v1/tracks/76cuDpjalsgzzwaE6re6oz,https://api.spotify.com/v1/audio-analysis/76cuDpjalsgzzwaE6re6oz,201796.0,4.0,0.0
0.5,0.636,8.0,-10.346,1.0,0.0769,0.0724,1.95e-06,0.267,0.267,113.162,audio_features,5JV028vXuht3YGR1ivlfWF,spotify:track:5JV028vXuht3YGR1ivlfWF,https://api.spotify.com/v1/tracks/5JV028vXuht3YGR1ivlfWF,https://api.spotify.com/v1/audio-analysis/5JV028vXuht3YGR1ivlfWF,277267.0,4.0,0.0
0.783,0.575,6.0,-8.457,0.0,0.0452,0.0211,0.000721,0.0797,0.33,114.011,audio_features,6ca1R8P7IOWQgt8lpljhVg,spotify:track:6ca1R8P7IOWQgt8lpljhVg,https://api.spotify.com/v1/tracks/6ca1R8P7IOWQgt8lpljhVg,https://api.spotify.com/v1/audio-analysis/6ca1R8P7IOWQgt8lpljhVg,253695.0,4.0,0.0
0.625,0.451,1.0,-13.501,1.0,0.737,0.264,0.0,0.329,0.756,153.039,audio_features,236nAk9jGcrMKj3R50JTHa,spotify:track:236nAk9jGcrMKj3R50JTHa,https://api.spotify.com/v1/tracks/236nAk9jGcrMKj3R50JTHa,https://api.spotify.com/v1/audio-analysis/236nAk9jGcrMKj3R50JTHa,169288.0,4.0,0.0
