danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,success
0.607,0.524,7.0,-8.084,0.0,0.0315,0.597,0.0,0.091,0.615,109.819,audio_features,0zSImsfpon8yPLkF6S6nJF,spotify:track:0zSImsfpon8yPLkF6S6nJF,https://api.spotify.com/v1/tracks/0zSImsfpon8yPLkF6S6nJF,https://api.spotify.com/v1/audio-analysis/0zSImsfpon8yPLkF6S6nJF,182851.0,3.0,1.0
0.535,0.521,0.0,-5.942,1.0,0.0272,0.000532,0.371,0.19,0.457,140.026,audio_features,6SQLk9HSNketfgs2AyIiMs,spotify:track:6SQLk9HSNketfgs2AyIiMs,https://api.spotify.com/v1/tracks/6SQLk9HSNketfgs2AyIiMs,https://api.spotify.com/v1/audio-analysis/6SQLk9HSNketfgs2AyIiMs,362653.0,3.0,1.0
0.665,0.621,5.0,-12.599,0.0,0.238,0.235,0.0,0.107,0.389,161.849,audio_features,5B47BFhAuIzJ6ZwxZPVI1i,spotify:track:5B47BFhAuIzJ6ZwxZPVI1i,https://api.spotify.com/v1/tracks/5B47BFhAuIzJ6ZwxZPVI1i,https://api.spotify.com/v1/audio-analysis/5B47BFhAuIzJ6ZwxZPVI1i,202998.0,1.0,1.0
0.759,0.73,0.0,-7.985,0.0,0.0516,0.145,3.06e-06,0.11,0.74,115.007,audio_features,7eBqSVxrzQZtK2mmgRG6lC,spotify:track:7eBqSVxrzQZtK2mmgRG6lC,https://api.spotify.com/v1/tracks/7eBqSVxrzQZtK2mmgRG6lC,https://api.spotify.com/v1/audio-analysis/7eBqSVxrzQZtK2mmgRG6lC,268434.0,4.0,1.0
0.48,0.213,3.0,-26.663,1.0,0.043,0.991,0.93,0.125,0.967,105.281,audio_features,5D4NQSsh4AYkJt2I7r5ieQ,spotify:track:5D4NQSsh4AYkJt2I7r5ieQ,https://api.spotify.com/v1/tracks/5D4NQSsh4AYkJt2I7r5ieQ,https://api.spotify.com/v1/audio-analysis/5D4NQSsh4AYkJt2I7r5ieQ,74680.0,4.0,1.0
0.699,0.645,9.0,-5.307,1.0,0.078,0.413,0.0,0.355,0.676,104.939,audio_features,6nnntyJFxLzaCmNnhHe3C1,spotify:track:6nnntyJFxLzaCmNnhHe3C1,https://api.spotify.com/v1/tracks/6nnntyJFxLzaCmNnhHe3C1,https://api.spotify.com/v1/audio-analysis/6nnntyJFxLzaCmNnhHe3C1,179340.0,4.0,1.0
0.47,0.908,11.0,-6.498,0.0,0.37,0.0565,0.0,0.152,0.246,83.212,audio_features,6SMwDEKfm0hlVErawcdRAK,spotify:track:6SMwDEKfm0hlVErawcdRAK,https://api.spotify.com/v1/tracks/6SMwDEKfm0hlVErawcdRAK,https://api.spotify.com/v1/audio-analysis/6SMwDEKfm0hlVErawcdRAK,297280.0,4.0,1.0
0.377,0.255,4.0,-11.165,0.0,0.0387,0.975,0.000208,0.102,0.37,125.004,audio_features,1BViPjTT585XAhkUUrkts0,spotify:track:1BViPjTT585XAhkUUrkts0,https://api.spotify.com/v1/tracks/1BViPjTT585XAhkUUrkts0,https://api.spotify.com/v1/audio-analysis/1BViPjTT585XAhkUUrkts0,334570.0,5.0,1.0
0.617,0.849,10.0,-4.316,0.0,0.0355,0.0146,0.0,0.194,0.695,106.998,audio_features,1z6wl2rwKatfmza6usanWw,spotify:track:1z6wl2rwKatfmza6usanWw,https://api.spotify.com/v1/tracks/1z6wl2rwKatfmza6usanWw,https://api.spotify.com/v1/audio-analysis/1z6wl2rwKatfmza6usanWw,213493.0,4.0,1.0
0.84,0.84,2.0,-5.732,1.0,0.141,0.36,6.71e-06,0.222,0.509,97.024,audio_features,1Zw8k3YzoBfowauULQO3jS,spotify:track:1Zw8k3YzoBfowauULQO3jS,https://api.spotify.com/v1/tracks/1Zw8k3YzoBfowauULQO3jS,https://api.spotify.com/v1/audio-analysis/1Zw8k3YzoBfowauULQO3jS,210309.0,4.0,1.0
0.629,0.721,4.0,-5.975,1.0,0.0743,0.3,1.22e-05,0.672,0.883,134.423,audio_features,3aAVRDWIQHDMBYJTkLoam2,spotify:track:3aAVRDWIQHDMBYJTkLoam2,https://api.spotify.com/v1/tracks/3aAVRDWIQHDMBYJTkLoam2,https://api.spotify.com/v1/audio-analysis/3aAVRDWIQHDMBYJTkLoam2,176634.0,4.0,1.0
0.933,0.475,1.0,-4.907,1.0,0.234,0.00934,0.0,0.163,0.729,129.933,audio_features,0U4bETGvA2xw24gyTloxIJ,spotify:track:0U4bETGvA2xw24gyTloxIJ,https://api.spotify.com/v1/tracks/0U4bETGvA2xw24gyTloxIJ,https://api.spotify.com/v1/audio-analysis/0U4bETGvA2xw24gyTloxIJ,148111.0,4.0,1.0
0.665,0.597,2.0,-8.012,1.0,0.0448,0.243,0.0,0.231,0.238,144.952,audio_features,1yvjK9jafxSB4MfGY1uDCC,spotify:track:1yvjK9jafxSB4MfGY1uDCC,https://api.spotify.com/v1/tracks/1yvjK9jafxSB4MfGY1uDCC,https://api.spotify.com/v1/audio-analysis/1yvjK9jafxSB4MfGY1uDCC,139827.0,4.0,1.0
0.639,0.809,0.0,-6.641,1.0,0.0472,0.315,0.00792,0.983,0.753,111.768,audio_features,0C7mriFxQZ24xpDXgSfIc8,spotify:track:0C7mriFxQZ24xpDXgSfIc8,https://api.spotify.com/v1/tracks/0C7mriFxQZ24xpDXgSfIc8,https://api.spotify.com/v1/audio-analysis/0C7mriFxQZ24xpDXgSfIc8,381067.0,4.0,1.0
0.733,0.924,1.0,-1.579,1.0,0.244,0.168,6.81e-05,0.35,0.5,153.264,audio_features,6Hkd95mjIbWyL97rtTAigl,spotify:track:6Hkd95mjIbWyL97rtTAigl,https://api.spotify.com/v1/tracks/6Hkd95mjIbWyL97rtTAigl,https://api.spotify.com/v1/audio-analysis/6Hkd95mjIbWyL97rtTAigl,72247.0,4.0,1.0
0.904,0.252,5.0,-17.54,0.0,0.11,0.294,0.0,0.104,0.227,117.994,audio_features,1ENdcyhqdylaLsPVgB83qq,spotify:track:1ENdcyhqdylaLsPVgB83qq,https://api.spotify.com/v1/tracks/1ENdcyhqdylaLsPVgB83qq,https://api.spotify.com/v1/audio-analysis/1ENdcyhqdylaLsPVgB83qq,167184.0,4.0,1.0
0.891,0.648,1.0,-4.804,1.0,0.261,0.0383,0.0,0.235,0.652,127.942,audio_features,2n460Dh5V5aPXkfTAh2Myz,spotify:track:2n460Dh5V5aPXkfTAh2Myz,https://api.spotify.com/v1/tracks/2n460Dh5V5aPXkfTAh2Myz,https://api.spotify.com/v1/audio-analysis/2n460Dh5V5aPXkfTAh2Myz,211474.0,4.0,1.0
0.385,0.443,7.0,-9.627,0.0,0.0295,0.0632,0.0,0.0898,0.275,151.278,audio_features,65B1tEOv5W294uCKbmEcFV,spotify:track:65B1tEOv5W294uCKbmEcFV,https://api.spotify.com/v1/tracks/65B1tEOv5W294uCKbmEcFV,https://api.spotify.com/v1/audio-analysis/65B1tEOv5W294uCKbmEcFV,294533.0,4.0,1.0
0.805,0.33,1.0,-8.712,0.0,0.1,0.22,0.0,0.105,0.211,121.97,audio_features,7t2bFihaDvhIrd2gn2CWJO,spotify:track:7t2bFihaDvhIrd2gn2CWJO,https://api.spotify.com/v1/tracks/7t2bFihaDvhIrd2gn2CWJO,https://api.spotify.com/v1/audio-analysis/7t2bFihaDvhIrd2gn2CWJO,242983.0,4.0,1.0
0.606,0.775,0.0,-6.038,0.0,0.04,0.0086,0.498,0.305,0.508,140.013,audio_features,0zEKfIm5b8EUcDM3qoPXKX,spotify:track:0zEKfIm5b8EUcDM3qoPXKX,https://api.spotify.com/v1/tracks/0zEKfIm5b8EUcDM3qoPXKX,https://api.spotify.com/v1/audio-analysis/0zEKfIm5b8EUcDM3qoPXKX,258547.0,4.0,1.0
0.433,0.994,2.0,-6.004,1.0,0.0833,3.13e-05,0.0564,0.196,0.533,160.033,audio_features,4OyfdJiHM6sbfkFmRLrygg,spotify:track:4OyfdJiHM6sbfkFmRLrygg,https://api.spotify.com/v1/tracks/4OyfdJiHM6sbfkFmRLrygg,https://api.spotify.com/v1/audio-analysis/4OyfdJiHM6sbfkFmRLrygg,205933.0,4.0,1.0
0.772,0.875,1.0,-5.534,1.0,0.397,0.232,0.0,0.108,0.616,101.989,audio_features,6v36HjllB4mRIFlT3U1ZPL,spotify:track:6v36HjllB4mRIFlT3U1ZPL,https://api.spotify.com/v1/tracks/6v36HjllB4mRIFlT3U1ZPL,https://api.spotify.com/v1/audio-analysis/6v36HjllB4mRIFlT3U1ZPL,132023.0,4.0,1.0
0.628,0.751,1.0,-7.041,0.0,0.0991,0.0105,0.0,0.119,0.44,159.965,audio_features,0CALOqrkXAE7WB2nyIATLk,spotify:track:0CALOqrkXAE7WB2nyIATLk,https://api.spotify.com/v1/tracks/0CALOqrkXAE7WB2nyIATLk,https://api.spotify.com/v1/audio-analysis/0CALOqrkXAE7WB2nyIATLk,222013.0,3.0,1.0
0.556,0.981,1.0,-2.688,0.0,0.128,0.00662,0.0,0.218,0.716,101.423,audio_features,0EYOdF5FCkgOJJla8DI2Md,spotify:track:0EYOdF5FCkgOJJla8DI2Md,https://api.spotify.com/v1/tracks/0EYOdF5FCkgOJJla8DI2Md,https://api.spotify.com/v1/audio-analysis/0EYOdF5FCkgOJJla8DI2Md,255467.0,4.0,1.0
0.279,0.169,5.0,-19.402,1.0,0.04,0.91,0.0332,0.0951,0.419,94.398,audio_features,6UMgYvfacu0L144cElI2o2,spotify:track:6UMgYvfacu0L144cElI2o2,https://api.spotify.com/v1/tracks/6UMgYvfacu0L144cElI2o2,https://api.spotify.com/v1/audio-analysis/6UMgYvfacu0L144cElI2o2,177000.0,4.0,1.0
0.772,0.587,11.0,-7.692,0.0,0.37,0.078,0.0,0.116,0.124,75.56,audio_features,7C80fRx3QA8QNMjievzRx9,spotify:track:7C80fRx3QA8QNMjievzRx9,https://api.spotify.com/v1/tracks/7C80fRx3QA8QNMjievzRx9,https://api.spotify.com/v1/audio-analysis/7C80fRx3QA8QNMjievzRx9,152583.0,4.0,1.0
0.944,0.752,11.0,-2.625,0.0,0.135,0.00754,0.0107,0.141,0.489,134.039,audio_features,63KKvdfkStMHQM4Ufzx2KB,spotify:track:63KKvdfkStMHQM4Ufzx2KB,https://api.spotify.com/v1/tracks/63KKvdfkStMHQM4Ufzx2KB,https://api.spotify.com/v1/audio-analysis/63KKvdfkStMHQM4Ufzx2KB,87313.0,4.0,1.0
0.712,0.606,7.0,-4.262,1.0,0.0518,0.246,1.19e-06,0.109,0.329,111.089,audio_features,2shEeQzAAL3nnOXfB5pJXx,spotify:track:2shEeQzAAL3nnOXfB5pJXx,https://api.spotify.com/v1/tracks/2shEeQzAAL3nnOXfB5pJXx,https://api.spotify.com/v1/audio-analysis/2shEeQzAAL3nnOXfB5pJXx,225213.0,4.0,1.0
0.365,0.774,1.0,-3.701,1.0,0.259,0.0126,0.0,0.357,0.398,89.1,audio_features,0588kHJ34DF7ZvTyuo4Dnk,spotify:track:0588kHJ34DF7ZvTyuo4Dnk,https://api.spotify.com/v1/tracks/0588kHJ34DF7ZvTyuo4Dnk,https://api.spotify.com/v1/audio-analysis/0588kHJ34DF7ZvTyuo4Dnk,250547.0,4.0,1.0
0.767,0.481,0.0,-8.52,0.0,0.0803,0.234,0.0,0.269,0.761,150.076,audio_features,1xQ6trAsedVPCdbtDAmk0c,spotify:track:1xQ6trAsedVPCdbtDAmk0c,https://api.spotify.com/v1/tracks/1xQ6trAsedVPCdbtDAmk0c,https://api.spotify.com/v1/audio-analysis/1xQ6trAsedVPCdbtDAmk0c,171375.0,4.0,1.0
0.713,0.738,10.0,-6.784,1.0,0.374,0.255,0.0,0.106,0.425,105.027,audio_features,79esEXlqqmq0GPz0xQSZTV,spotify:track:79esEXlqqmq0GPz0xQSZTV,https://api.spotify.com/v1/tracks/79esEXlqqmq0GPz0xQSZTV,https://api.spotify.com/v1/audio-analysis/79esEXlqqmq0GPz0xQSZTV,201200.0,4.0,1.0
0.485,0.492,5.0,-6.462,0.0,0.331,0.425,0.0,0.105,0.876,78.001,audio_features,68j5DYmCikBzcp60Sv6xWO,spotify:track:68j5DYmCikBzcp60Sv6xWO,https://api.spotify.com/v1/tracks/68j5DYmCikBzcp60Sv6xWO,https://api.spotify.com/v1/audio-analysis/68j5DYmCikBzcp60Sv6xWO,243787.0,4.0,1.0
0.76,0.623,11.0,-7.803,1.0,0.213,0.0552,0.0044,0.161,0.598,139.044,audio_features,3xPmq4xcdWtAPm4uUO0yUo,spotify:track:3xPmq4xcdWtAPm4uUO0yUo,https://api.spotify.com/v1/tracks/3xPmq4xcdWtAPm4uUO0yUo,https://api.spotify.com/v1/audio-analysis/3xPmq4xcdWtAPm4uUO0yUo,133617.0,5.0,1.0
0.42,0.145,3.0,-20.198,1.0,0.0401,0.985,0.0888,0.232,0.717,145.833,audio_features,2AvwSM1qtmXV7z4D3VpsSP,spotify:track:2AvwSM1qtmXV7z4D3VpsSP,https://api.spotify.com/v1/tracks/2AvwSM1qtmXV7z4D3VpsSP,https://api.spotify.com/v1/audio-analysis/2AvwSM1qtmXV7z4D3VpsSP,185067.0,4.0,1.0
0.703,0.13,4.0,-21.2,1.0,0.463,0.512,0.000236,0.133,0.48,57.76,audio_features,0DHRpTAoZta1IBYU389mca,spotify:track:0DHRpTAoZta1IBYU389mca,https://api.spotify.com/v1/tracks/0DHRpTAoZta1IBYU389mca,https://api.spotify.com/v1/audio-analysis/0DHRpTAoZta1IBYU389mca,98293.0,4.0,1.0
0.506,0.262,9.0,-20.702,1.0,0.052,0.913,0.853,0.181,0.225,100.984,audio_features,0MBoyelCWAePD8GnTdB7RM,spotify:track:0MBoyelCWAePD8GnTdB7RM,https://api.spotify.com/v1/tracks/0MBoyelCWAePD8GnTdB7RM,https://api.spotify.com/v1/audio-analysis/0MBoyelCWAePD8GnTdB7RM,71053.0,4.0,1.0
0.717,0.617,9.0,-7.385,0.0,0.343,0.244,0.0,0.148,0.654,152.049,audio_features,3V3JxDpiUg0RAt1Mfbn6Ht,spotify:track:3V3JxDpiUg0RAt1Mfbn6Ht,https://api.spotify.com/v1/tracks/3V3JxDpiUg0RAt1Mfbn6Ht,https://api.spotify.com/v1/audio-analysis/3V3JxDpiUg0RAt1Mfbn6Ht,233684.0,4.0,1.0
0.794,0.793,11.0,-4.521,0.0,0.0842,0.0125,0.0,0.0952,0.677,123.941,audio_features,3PfIrDoz19wz7qK7tYeu62,spotify:track:3PfIrDoz19wz7qK7tYeu62,https://api.spotify.com/v1/tracks/3PfIrDoz19wz7qK7tYeu62,https://api.spotify.com/v1/audio-analysis/3PfIrDoz19wz7qK7tYeu62,183290.0,4.0,1.0
0.9,0.316,9.0,-8.797,1.0,0.332,0.684,0.0771,0.0853,0.844,129.914,audio_features,39oeKRgsLeynDIbWuXyA47,spotify:track:39oeKRgsLeynDIbWuXyA47,https://api.spotify.com/v1/tracks/39oeKRgsLeynDIbWuXyA47,https://api.spotify.com/v1/audio-analysis/39oeKRgsLeynDIbWuXyA47,107077.0,4.0,1.0
0.547,0.335,4.0,-9.2,0.0,0.0307,0.747,0.0,0.101,0.474,115.838,audio_features,2DpJ9T2RVRanZcYFHKOAfA,spotify:track:2DpJ9T2RVRanZcYFHKOAfA,https://api.spotify.com/v1/tracks/2DpJ9T2RVRanZcYFHKOAfA,https://api.spotify.com/v1/audio-analysis/2DpJ9T2RVRanZcYFHKOAfA,154733.0,3.0,1.0
0.723,0.777,7.0,-3.503,1.0,0.108,0.0426,3.68e-06,0.0451,0.961,91.017,audio_features,32lm3769IRfcnrQV11LO4E,spotify:track:32lm3769IRfcnrQV11LO4E,https://api.spotify.com/v1/tracks/32lm3769IRfcnrQV11LO4E,https://api.spotify.com/v1/audio-analysis/32lm3769IRfcnrQV11LO4E,243413.0,4.0,1.0
0.77,0.442,1.0,-8.033,1.0,0.164,0.489,0.0,0.0974,0.392,131.988,audio_features,4uMvvCwqs046uxyJiFJTT1,spotify:track:4uMvvCwqs046uxyJiFJTT1,https://api.spotify.com/v1/tracks/4uMvvCwqs046uxyJiFJTT1,https://api.spotify.com/v1/audio-analysis/4uMvvCwqs046uxyJiFJTT1,242400.0,3.0,1.0
0.779,0.547,0.0,-6.059,1.0,0.0363,0.249,5.91e-05,0.125,0.921,117.628,audio_features,3HliX6k8SJQVW7UV3qqMPt,spotify:track:3HliX6k8SJQVW7UV3qqMPt,https://api.spotify.com/v1/tracks/3HliX6k8SJQVW7UV3qqMPt,https://api.spotify.com/v1/audio-analysis/3HliX6k8SJQVW7UV3qqMPt,209493.0,4.0,1.0
0.855,0.668,11.0,-4.892,1.0,0.0644,0.0242,0.0,0.102,0.803,125.846,audio_features,7yws3pF3FFguwT2Psi6c15,spotify:track:7yws3pF3FFguwT2Psi6c15,https://api.spotify.com/v1/tracks/7yws3pF3FFguwT2Psi6c15,https://api.spotify.com/v1/audio-analysis/7yws3pF3FFguwT2Psi6c15,210307.0,4.0,1.0
0.799,0.616,1.0,-8.809,1.0,0.157,0.319,0.0,0.134,0.667,114.014,audio_features,4RGacGFT2ztXhGgzeaYzIR,spotify:track:4RGacGFT2ztXhGgzeaYzIR,https://api.spotify.com/v1/tracks/4RGacGFT2ztXhGgzeaYzIR,https://api.spotify.com/v1/audio-analysis/4RGacGFT2ztXhGgzeaYzIR,184360.0,4.0,1.0
0.0,0.616,1.0,-54.376,1.0,0.0,0.908,0.388,0.11,0.0,0.0,audio_features,5jUXYkjrCkkhnMMJPTgSqN,spotify:track:5jUXYkjrCkkhnMMJPTgSqN,https://api.spotify.com/v1/tracks/5jUXYkjrCkkhnMMJPTgSqN,https://api.spotify.com/v1/audio-analysis/5jUXYkjrCkkhnMMJPTgSqN,156805.0,0.0,1.0
0.455,0.108,6.0,-24.71,0.0,0.0549,0.994,0.862,0.0726,0.172,83.742,audio_features,6HZuPrHaXVoHxGaCJ5twJ3,spotify:track:6HZuPrHaXVoHxGaCJ5twJ3,https://api.spotify.com/v1/tracks/6HZuPrHaXVoHxGaCJ5twJ3,https://api.spotify.com/v1/audio-analysis/6HZuPrHaXVoHxGaCJ5twJ3,97564.0,4.0,1.0
0.666,0.408,1.0,-7.464,1.0,0.0393,0.404,0.00251,0.0316,0.474,92.01,audio_features,52rbzvOCmHgprzUaMqZEPK,spotify:track:52rbzvOCmHgprzUaMqZEPK,https://api.spotify.com/v1/tracks/52rbzvOCmHgprzUaMqZEPK,https://api.spotify.com/v1/audio-analysis/52rbzvOCmHgprzUaMqZEPK,161107.0,4.0,1.0
0.564,0.647,10.0,-6.759,0.0,0.0407,0.114,0.0,0.17,0.458,95.923,audio_features,1gOVlit7zHwuKv8HVta06I,spotify:track:1gOVlit7zHwuKv8HVta06I,https://api.spotify.com/v1/tracks/1gOVlit7zHwuKv8HVta06I,https://api.spotify.com/v1/audio-analysis/1gOVlit7zHwuKv8HVta06I,174395.0,4.0,1.0
0.667,0.407,3.0,-12.556,0.0,0.0303,0.486,0.935,0.0876,0.587,90.018,audio_features,5BhFi4EBD0CfRwgolzkGCO,spotify:track:5BhFi4EBD0CfRwgolzkGCO,https://api.spotify.com/v1/tracks/5BhFi4EBD0CfRwgolzkGCO,https://api.spotify.com/v1/audio-analysis/5BhFi4EBD0CfRwgolzkGCO,234828.0,4.0,1.0
0.797,0.7,9.0,-7.876,1.0,0.0283,0.0546,2.91e-06,0.231,0.715,104.932,audio_features,6KbpvmsV6L8JsON1C3JHAV,spotify:track:6KbpvmsV6L8JsON1C3JHAV,https://api.spotify.com/v1/tracks/6KbpvmsV6L8JsON1C3JHAV,https://api.spotify.com/v1/audio-analysis/6KbpvmsV6L8JsON1C3JHAV,289973.0,4.0,1.0
0.453,0.655,9.0,-4.22,1.0,0.0259,0.0794,7.61e-06,0.0849,0.368,172.012,audio_features,0ll8uFnc0nANY35E0Lfxvg,spotify:track:0ll8uFnc0nANY35E0Lfxvg,https://api.spotify.com/v1/tracks/0ll8uFnc0nANY35E0Lfxvg,https://api.spotify.com/v1/audio-analysis/0ll8uFnc0nANY35E0Lfxvg,236160.0,4.0,1.0
0.742,0.468,10.0,-5.557,0.0,0.0625,0.0465,0.0,0.826,0.369,86.443,audio_features,3IcIIZMMS7UArJJPtEHXG8,spotify:track:3IcIIZMMS7UArJJPtEHXG8,https://api.spotify.com/v1/tracks/3IcIIZMMS7UArJJPtEHXG8,https://api.spotify.com/v1/audio-analysis/3IcIIZMMS7UArJJPtEHXG8,242200.0,4.0,1.0
0.774,0.622,7.0,-5.542,1.0,0.186,0.0331,0.0,0.0722,0.321,162.039,audio_features,1Yc1mFmJrICDHQNzePG9wP,spotify:track:1Yc1mFmJrICDHQNzePG9wP,https://api.spotify.com/v1/tracks/1Yc1mFmJrICDHQNzePG9wP,https://api.spotify.com/v1/audio-analysis/1Yc1mFmJrICDHQNzePG9wP,284400.0,4.0,1.0
0.814,0.743,9.0,-2.968,1.0,0.159,0.152,0.0,0.163,0.367,107.996,audio_features,0nhVrTiCGiGRCoZOJiWzm1,spotify:track:0nhVrTiCGiGRCoZOJiWzm1,https://api.spotify.com/v1/tracks/0nhVrTiCGiGRCoZOJiWzm1,https://api.spotify.com/v1/audio-analysis/0nhVrTiCGiGRCoZOJiWzm1,214587.0,4.0,1.0
0.79,0.518,8.0,-6.571,1.0,0.212,0.0936,0.0,0.357,0.487,97.986,audio_features,18pwD0HrweX8oCgIkayRb4,spotify:track:18pwD0HrweX8oCgIkayRb4,https://api.spotify.com/v1/tracks/18pwD0HrweX8oCgIkayRb4,https://api.spotify.com/v1/audio-analysis/18pwD0HrweX8oCgIkayRb4,151837.0,4.0,1.0
0.809,0.911,6.0,-4.41,0.0,0.0617,0.00795,0.000179,0.181,0.64,122.035,audio_features,6tCssnvTUREcperDOUTqvA,spotify:track:6tCssnvTUREcperDOUTqvA,https://api.spotify.com/v1/tracks/6tCssnvTUREcperDOUTqvA,https://api.spotify.com/v1/audio-analysis/6tCssnvTUREcperDOUTqvA,191242.0,4.0,1.0
0.662,0.6,0.0,-6.402,1.0,0.0703,0.173,0.000137,0.109,0.331,134.979,audio_features,4T652DlATVHe0jdLKaN3Bw,spotify:track:4T652DlATVHe0jdLKaN3Bw,https://api.spotify.com/v1/tracks/4T652DlATVHe0jdLKaN3Bw,https://api.spotify.com/v1/audio-analysis/4T652DlATVHe0jdLKaN3Bw,222947.0,4.0,1.0
0.544,0.357,3.0,-15.955,1.0,0.0375,0.841,0.00525,0.118,0.866,101.019,audio_features,3GFR1aENBdc2klSYYWu5V0,spotify:track:3GFR1aENBdc2klSYYWu5V0,https://api.spotify.com/v1/tracks/3GFR1aENBdc2klSYYWu5V0,https://api.spotify.com/v1/audio-analysis/3GFR1aENBdc2klSYYWu5V0,150373.0,1.0,1.0
0.509,0.843,1.0,-3.318,0.0,0.0488,0.000671,0.000803,0.348,0.332,140.055,audio_features,1gyee1JuFFiP476LQpRMYU,spotify:track:1gyee1JuFFiP476LQpRMYU,https://api.spotify.com/v1/tracks/1gyee1JuFFiP476LQpRMYU,https://api.spotify.com/v1/audio-analysis/1gyee1JuFFiP476LQpRMYU,238400.0,3.0,1.0
0.441,0.864,4.0,-4.166,0.0,0.356,0.336,0.0,0.468,0.52,194.017,audio_features,2A6BUUkV6TgT4QdLCXIDPl,spotify:track:2A6BUUkV6TgT4QdLCXIDPl,https://api.spotify.com/v1/tracks/2A6BUUkV6TgT4QdLCXIDPl,https://api.spotify.com/v1/audio-analysis/2A6BUUkV6TgT4QdLCXIDPl,220240.0,4.0,1.0
0.804,0.699,8.0,-6.996,1.0,0.35,0.054,3.34e-06,0.128,0.295,100.005,audio_features,3oUHvDl4cxJCPocH39Gcck,spotify:track:3oUHvDl4cxJCPocH39Gcck,https://api.spotify.com/v1/tracks/3oUHvDl4cxJCPocH39Gcck,https://api.spotify.com/v1/audio-analysis/3oUHvDl4cxJCPocH39Gcck,121201.0,4.0,1.0
0.588,0.807,2.0,-3.426,1.0,0.0283,0.0835,0.0,0.109,0.674,110.014,audio_features,4rW9EUFaMSNVY8JhbqrB6z,spotify:track:4rW9EUFaMSNVY8JhbqrB6z,https://api.spotify.com/v1/tracks/4rW9EUFaMSNVY8JhbqrB6z,https://api.spotify.com/v1/audio-analysis/4rW9EUFaMSNVY8JhbqrB6z,156200.0,4.0,1.0
0.415,0.606,1.0,-7.615,0.0,0.215,0.195,0.00308,0.403,0.401,90.176,audio_features,5TgJZKTG7DWR1rpwxNcYN0,spotify:track:5TgJZKTG7DWR1rpwxNcYN0,https://api.spotify.com/v1/tracks/5TgJZKTG7DWR1rpwxNcYN0,https://api.spotify.com/v1/audio-analysis/5TgJZKTG7DWR1rpwxNcYN0,184238.0,4.0,1.0
0.583,0.7,2.0,-4.969,0.0,0.211,0.4,0.0,0.183,0.553,103.072,audio_features,13W2FZtELfJiVBst64qKf4,spotify:track:13W2FZtELfJiVBst64qKf4,https://api.spotify.com/v1/tracks/13W2FZtELfJiVBst64qKf4,https://api.spotify.com/v1/audio-analysis/13W2FZtELfJiVBst64qKf4,194827.0,4.0,1.0
0.843,0.729,6.0,-3.634,0.0,0.0374,0.401,1.2e-06,0.206,0.903,123.046,audio_features,6I86RF3odBlcuZA9Vfjzeq,spotify:track:6I86RF3odBlcuZA9Vfjzeq,https://api.spotify.com/v1/tracks/6I86RF3odBlcuZA9Vfjzeq,https://api.spotify.com/v1/audio-analysis/6I86RF3odBlcuZA9Vfjzeq,250640.0,4.0,1.0
0.668,0.718,1.0,-4.736,0.0,0.0605,0.0165,0.0,0.104,0.345,91.993,audio_features,4fINc8dnfcz7AdhFYVA4i7,spotify:track:4fINc8dnfcz7AdhFYVA4i7,https://api.spotify.com/v1/tracks/4fINc8dnfcz7AdhFYVA4i7,https://api.spotify.com/v1/audio-analysis/4fINc8dnfcz7AdhFYVA4i7,192200.0,4.0,1.0
0.911,0.721,10.0,-4.833,0.0,0.28,0.0364,0.0,0.111,0.69,104.11,audio_features,2TBFn4gyVxeaVSwpruPvhG,spotify:track:2TBFn4gyVxeaVSwpruPvhG,https://api.spotify.com/v1/tracks/2TBFn4gyVxeaVSwpruPvhG,https://api.spotify.com/v1/audio-analysis/2TBFn4gyVxeaVSwpruPvhG,297546.0,4.0,1.0
0.622,0.961,4.0,-2.616,0.0,0.0669,0.102,0.00016,0.264,0.687,149.962,audio_features,5PUawWFG1oIS2NwEcyHaCr,spotify:track:5PUawWFG1oIS2NwEcyHaCr,https://api.spotify.com/v1/tracks/5PUawWFG1oIS2NwEcyHaCr,https://api.spotify.com/v1/audio-analysis/5PUawWFG1oIS2NwEcyHaCr,211573.0,4.0,1.0
0.617,0.922,11.0,-3.474,1.0,0.0744,0.000247,0.388,0.363,0.6,132.059,audio_features,1jq28NGw6wdtFKx8MBPy6C,spotify:track:1jq28NGw6wdtFKx8MBPy6C,https://api.spotify.com/v1/tracks/1jq28NGw6wdtFKx8MBPy6C,https://api.spotify.com/v1/audio-analysis/1jq28NGw6wdtFKx8MBPy6C,212347.0,4.0,1.0
0.35,0.00501,2.0,-30.478,1.0,0.0745,0.993,0.903,0.0845,0.168,61.642,audio_features,1X3BVGesDKiXTbhnNBXv2C,spotify:track:1X3BVGesDKiXTbhnNBXv2C,https://api.spotify.com/v1/tracks/1X3BVGesDKiXTbhnNBXv2C,https://api.spotify.com/v1/audio-analysis/1X3BVGesDKiXTbhnNBXv2C,225867.0,4.0,1.0
