danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,success
0.85,0.45799999999999996,8.0,-7.82,1.0,0.33899999999999997,0.47600000000000003,0.0,0.26,0.616,143.97299999999998,audio_features,3VayB5gLZGODx8b7RO1y5f,spotify:track:3VayB5gLZGODx8b7RO1y5f,https://api.spotify.com/v1/tracks/3VayB5gLZGODx8b7RO1y5f,https://api.spotify.com/v1/audio-analysis/3VayB5gLZGODx8b7RO1y5f,153561.0,4.0,0.0
0.509,0.922,9.0,-2.823,0.0,0.031,0.0219,0.00117,0.496,0.645,92.5,audio_features,3IXRdLsQib8m0hBbQpe7T8,spotify:track:3IXRdLsQib8m0hBbQpe7T8,https://api.spotify.com/v1/tracks/3IXRdLsQib8m0hBbQpe7T8,https://api.spotify.com/v1/audio-analysis/3IXRdLsQib8m0hBbQpe7T8,218787.0,4.0,0.0
0.75,0.877,1.0,-4.1339999999999995,0.0,0.0429,0.0717,0.00010700000000000001,0.247,0.205,105.031,audio_features,0FYUTxJZvvOVLopuhusqYC,spotify:track:0FYUTxJZvvOVLopuhusqYC,https://api.spotify.com/v1/tracks/0FYUTxJZvvOVLopuhusqYC,https://api.spotify.com/v1/audio-analysis/0FYUTxJZvvOVLopuhusqYC,213133.0,4.0,0.0
0.872,0.48,10.0,-7.184,1.0,0.0664,0.406,0.0,0.109,0.61,121.01299999999999,audio_features,1FxTz4x5X7ewAICkKhB3kA,spotify:track:1FxTz4x5X7ewAICkKhB3kA,https://api.spotify.com/v1/tracks/1FxTz4x5X7ewAICkKhB3kA,https://api.spotify.com/v1/audio-analysis/1FxTz4x5X7ewAICkKhB3kA,144771.0,4.0,0.0
0.515,0.9109999999999999,2.0,-7.367999999999999,0.0,0.0793,0.00041,0.00022799999999999999,0.335,0.451,135.002,audio_features,7CAdycFxxvZqfSKNsdcVQB,spotify:track:7CAdycFxxvZqfSKNsdcVQB,https://api.spotify.com/v1/tracks/7CAdycFxxvZqfSKNsdcVQB,https://api.spotify.com/v1/audio-analysis/7CAdycFxxvZqfSKNsdcVQB,264035.0,4.0,0.0
0.6779999999999999,0.7290000000000001,8.0,-4.188,1.0,0.13699999999999998,0.0658,0.0,0.303,0.643,99.895,audio_features,7jr3iPu4O4bTCVwLMbdU2i,spotify:track:7jr3iPu4O4bTCVwLMbdU2i,https://api.spotify.com/v1/tracks/7jr3iPu4O4bTCVwLMbdU2i,https://api.spotify.com/v1/audio-analysis/7jr3iPu4O4bTCVwLMbdU2i,189173.0,4.0,0.0
0.7120000000000001,0.851,0.0,-3.359,1.0,0.149,0.207,4e-06,0.0334,0.542,95.973,audio_features,46V4kseB66GjFGklCgynGX,spotify:track:46V4kseB66GjFGklCgynGX,https://api.spotify.com/v1/tracks/46V4kseB66GjFGklCgynGX,https://api.spotify.com/v1/audio-analysis/46V4kseB66GjFGklCgynGX,182676.0,4.0,0.0
0.76,0.5579999999999999,5.0,-8.105,0.0,0.0455,0.217,0.00321,0.11900000000000001,0.462,102.057,audio_features,6sjlDvvIQskeRtipoastyN,spotify:track:6sjlDvvIQskeRtipoastyN,https://api.spotify.com/v1/tracks/6sjlDvvIQskeRtipoastyN,https://api.spotify.com/v1/audio-analysis/6sjlDvvIQskeRtipoastyN,162467.0,4.0,0.0
0.7859999999999999,0.83,7.0,-7.23,1.0,0.128,0.0939,0.0,0.11800000000000001,0.9329999999999999,131.0,audio_features,1u6EFa4RLVRYH23FUsKe6B,spotify:track:1u6EFa4RLVRYH23FUsKe6B,https://api.spotify.com/v1/tracks/1u6EFa4RLVRYH23FUsKe6B,https://api.spotify.com/v1/audio-analysis/1u6EFa4RLVRYH23FUsKe6B,156843.0,4.0,0.0
0.552,0.8540000000000001,4.0,-4.47,0.0,0.0487,0.0507,0.0,0.382,0.446,120.14299999999999,audio_features,0CfDInUyP34STW8WtjojBh,spotify:track:0CfDInUyP34STW8WtjojBh,https://api.spotify.com/v1/tracks/0CfDInUyP34STW8WtjojBh,https://api.spotify.com/v1/audio-analysis/0CfDInUyP34STW8WtjojBh,225200.0,4.0,0.0
0.563,0.688,7.0,-4.474,1.0,0.0262,0.0763,0.0,0.0863,0.622,108.008,audio_features,4ly1QBXEwYoDmje9rmEgC4,spotify:track:4ly1QBXEwYoDmje9rmEgC4,https://api.spotify.com/v1/tracks/4ly1QBXEwYoDmje9rmEgC4,https://api.spotify.com/v1/audio-analysis/4ly1QBXEwYoDmje9rmEgC4,202347.0,4.0,0.0
0.602,0.843,0.0,-4.831,1.0,0.0593,0.000688,5.27e-05,0.0682,0.526,128.003,audio_features,190jyVPHYjAqEaOGmMzdyk,spotify:track:190jyVPHYjAqEaOGmMzdyk,https://api.spotify.com/v1/tracks/190jyVPHYjAqEaOGmMzdyk,https://api.spotify.com/v1/audio-analysis/190jyVPHYjAqEaOGmMzdyk,227987.0,4.0,0.0
0.614,0.614,4.0,-7.497000000000001,0.0,0.0314,0.10400000000000001,3.59e-05,0.10400000000000001,0.598,146.03,audio_features,6xrREPyyC5KESDhWfwqHiN,spotify:track:6xrREPyyC5KESDhWfwqHiN,https://api.spotify.com/v1/tracks/6xrREPyyC5KESDhWfwqHiN,https://api.spotify.com/v1/audio-analysis/6xrREPyyC5KESDhWfwqHiN,192680.0,4.0,0.0
0.7190000000000001,0.5379999999999999,11.0,-6.897,0.0,0.28,0.632,0.0,0.135,0.8029999999999999,204.132,audio_features,4e0FYxSROat25pH16zMTZI,spotify:track:4e0FYxSROat25pH16zMTZI,https://api.spotify.com/v1/tracks/4e0FYxSROat25pH16zMTZI,https://api.spotify.com/v1/audio-analysis/4e0FYxSROat25pH16zMTZI,117013.0,4.0,0.0
0.544,0.446,6.0,-11.735,1.0,0.536,0.607,0.0,0.0923,0.469,115.19200000000001,audio_features,39stgJx17gXBtxvPGlVJfl,spotify:track:39stgJx17gXBtxvPGlVJfl,https://api.spotify.com/v1/tracks/39stgJx17gXBtxvPGlVJfl,https://api.spotify.com/v1/audio-analysis/39stgJx17gXBtxvPGlVJfl,210452.0,5.0,0.0
0.772,0.68,11.0,-5.881,0.0,0.22399999999999998,0.27699999999999997,1.17e-05,0.682,0.807,119.95299999999999,audio_features,4NeOWqHmlrGRuBvsLJC9rL,spotify:track:4NeOWqHmlrGRuBvsLJC9rL,https://api.spotify.com/v1/tracks/4NeOWqHmlrGRuBvsLJC9rL,https://api.spotify.com/v1/audio-analysis/4NeOWqHmlrGRuBvsLJC9rL,276160.0,4.0,0.0
0.8540000000000001,0.5539999999999999,8.0,-4.684,1.0,0.172,0.769,1.84e-06,0.0749,0.272,142.069,audio_features,5r7WvQtyPfy1xch5zMgGRp,spotify:track:5r7WvQtyPfy1xch5zMgGRp,https://api.spotify.com/v1/tracks/5r7WvQtyPfy1xch5zMgGRp,https://api.spotify.com/v1/audio-analysis/5r7WvQtyPfy1xch5zMgGRp,163121.0,4.0,0.0
0.557,0.586,11.0,-5.902,1.0,0.0374,0.545,0.0,0.0719,0.456,126.529,audio_features,7xl9cMfPznVSrfWb3GgPNQ,spotify:track:7xl9cMfPznVSrfWb3GgPNQ,https://api.spotify.com/v1/tracks/7xl9cMfPznVSrfWb3GgPNQ,https://api.spotify.com/v1/audio-analysis/7xl9cMfPznVSrfWb3GgPNQ,198253.0,4.0,0.0
0.511,0.47200000000000003,4.0,-9.277000000000001,1.0,0.091,0.534,0.614,0.11,0.0399,127.978,audio_features,2MvvoeRt8NcOXWESkxWn3g,spotify:track:2MvvoeRt8NcOXWESkxWn3g,https://api.spotify.com/v1/tracks/2MvvoeRt8NcOXWESkxWn3g,https://api.spotify.com/v1/audio-analysis/2MvvoeRt8NcOXWESkxWn3g,258969.0,4.0,0.0
0.642,0.607,5.0,-8.766,0.0,0.0338,0.366,0.0,0.0875,0.72,105.39299999999999,audio_features,3lbCkWmaQKphoT2ZWdQrQs,spotify:track:3lbCkWmaQKphoT2ZWdQrQs,https://api.spotify.com/v1/tracks/3lbCkWmaQKphoT2ZWdQrQs,https://api.spotify.com/v1/audio-analysis/3lbCkWmaQKphoT2ZWdQrQs,278073.0,3.0,0.0
0.595,0.578,1.0,-10.715,1.0,0.581,0.254,0.0,0.37,0.368,81.613,audio_features,58yJ902sAZLSNYzXKpyDM9,spotify:track:58yJ902sAZLSNYzXKpyDM9,https://api.spotify.com/v1/tracks/58yJ902sAZLSNYzXKpyDM9,https://api.spotify.com/v1/audio-analysis/58yJ902sAZLSNYzXKpyDM9,349598.0,4.0,0.0
0.431,0.894,5.0,-2.673,0.0,0.33,0.0951,0.0,0.188,0.605,162.161,audio_features,1GxHeBvQ9935Dd3cSfsfBa,spotify:track:1GxHeBvQ9935Dd3cSfsfBa,https://api.spotify.com/v1/tracks/1GxHeBvQ9935Dd3cSfsfBa,https://api.spotify.com/v1/audio-analysis/1GxHeBvQ9935Dd3cSfsfBa,258760.0,4.0,0.0
