year,artist,title
1965,VOGUES,You're The One
1965,CHARLIE RICH,Mohair Sam
1965,GARY LEWIS AND THE PLAYBOYS,Everybody Loves A Clown
1965,ROY ORBISON,Ride Away
1965,YARDBIRDS,Heart Full Of Soul
1965,TOM JONES,With These Hands
1965,JODY MILLER,Home Of The Brave
1965,TURTLES,It Ain't Me Baby
1965,EDWIN STARR,Agent OO Soul
1965,ROGER MILLER,Kansas City Star
1965,LESLIE GORE,My Town My Guy And Me
1965,BOB DYLAN,Like A Rolling Stone
1965,BOB DYLAN,Positively 4th Street
1965,JOHNNY TILLOTSON,Heartaches By The Number
1965,BILLY JOE ROYAL,I Knew You When
1965,BARBARA LEWIS,Make Me Your Baby
1965,RIGHTEOUS BROTHERS,Unchained Melody
1965,SPOKESMEN,Dawn Of Correction
1965,SAN REMO GOLDEN STRINGS,Hungry For Love
1965,SONNY & CHER,I Got You Babe
1965,ANDY WILLIAMS,Ain't It True
1965,"DINO, DESI & BILLY",Not The Lovin' Kind
1965,BOBBY VINTON,What Colour (Is A Man)
1965,HERB ALPERT & THE TIJUANA BRASS,Taste Of Honey
1965,JOE TEX,I Want To
1965,HERB ALPERT & THE TIJUANA BRASS,Third Man Theme
1965,FREDDY CANNON,Action
1965,JAMES BROWN & THE FAMOUS FLAMES,Papa's Got A Brand New Bag
1965,JOAN BAEZ,There But For Fortune
1965,BEATLES,Act Naturally
1965,JONATHAN KING,Everyone's Gone To The Moon
1965,STRANGELOVES,Cara-Lin
1965,MARIANNE FAITHFULL,Summer Nights
1965,BARBARIANS,Are You A Boy Or Are You A Girl
1965,OTIS REDDING,Respect
1965,PAUL REVERE AND THE RAIDERS,Steppin' Out
1965,GLEN CAMPBELL,Universal Soldier
1965,DONOVAN,Universal Soldier
1965,SUNRAYS,I Live For The Sun
1965,LEN BARRY,1-2-3
1965,FONTELLA BASS,Rescue Me
1965,BOBBY BLAND,These Hands
1965,ROLLING STONES,Get Off My Cloud
1965,KIM WESTON,Take Me In Your Arms (Rock Me A Little While)
1965,PATTY DUKE,Say Something Funny
1965,LITTLE ANTHONY AND THE IMPERIALS,I Miss You So
1965,SONNY & CHER,But You're Mine
1965,LENNY WELCH,Two Different Worlds
1965,STEVIE WONDER,High Heel Sneakers
1965,MARVIN GAYE,Ain't That Peculiar
1965,THE FOUR SEASONS,Let's Hang On
1965,NEWBEATS,Run Baby Run
1965,FIVE EMPREES,Little Miss Sad
1965,BOBBY GOLDSBORO,If You've Got A Heart
1965,JACKIE DeSHANNON,A Lifetime Of Loneliness
1965,JOHNNY RIVERS,Where Have All The Flowers Gone
1965,LETTERMEN,Secretly
1965,IMPRESSIONS,Just One Kiss From You
1965,NEIL SEDAKA,The World Through A Tear
1965,DICKEY LEE,The Girl From Peyton Place
1965,PATTY DUKE,Funny Like Butterflies
1965,IVY LEAGUE,Tossing And Turning
1965,GANTS,Road Runner
1965,PETULA CLARK,Round Every Corner
1965,DIONNE WARWICK,Looking With My Eyes
1965,SAM THE SHAM AND THE PHARAOHS,Ring Dang Doo
1965,THE BACHELORS,Chapel In The Moonlight
1965,BEAU BRUMMELS,Don't Talk To Strangers
1965,JACK JONES,Just Yesterday
1965,JR. WALKER AND THE ALL STARS,Cleo's Back
1965,JIMMY SMITH,The Organ Grinder's Swing
1965,IKETTES,I'm So Thankful
1965,BARBRA STREISAND,He Touched Me
1965,MIRACLES,My Girl Has Gone
1965,FRED HUGHES,You Can't Take It Away
1965,JOHNNY NASH,Let's Move A Groove
1965,"PETER, PAUL AND MARY",Early Morning Rain
1965,THE SHANGRI-LAS,Right Now And Not Later
1965,BRENDA LEE,Rusty Bells
1965,JAN AND DEAN,I Found A Girl
1965,GENE CHANDLER,Here Come The Tears
1965,DANNY HUTTON,Roses And Rainbows
1965,THE SILKIE,You've Got To Hide Your Love Away
1965,BILLY STEWART,How Nice It Is
1965,P.F. SLOAN,The Sins Of A Family
1965,BILLY BUTLER,(I've Got A Feeling) You're Gonna Be Sorry
1965,MARY WELLS,Me Without You
1965,THE VEJTABLES,I Still Love You
1965,SAM & BILL,For Your Love
1965,KATHY KIRBY,The Way Of Love
1965,EARL GRANT,Stand By Me
1965,AL MARTINO,Forgive Me
1965,JIMMY McCRACKLIN,Think
1965,DOLLY PARTON,Happy Happy Birthday Baby
1965,BRENDA HOLLOWAY,You Can Cry On My Shoulder
1965,JACKIE WILSON,I Believe I'll Love On
1965,THE VIBRATIONS,Misty
1965,LONNIE MACK,Honky Tonk '65
1965,RAY CHARLES,The Cincinnati Kid
1965,BOBBY DARIN,We Didn't Ask To Be Brought Here
1965,TRINI LOPEZ,Sinner Man
1965,LEE DORSEY,"Work, Work, Work"
1965,THE RAY CHARLES SINGERS,"My Love, Forgive Me (Amore, Scusami)"
1965,KIDS NEXT DOOR,Inky Dinky Spider (The Spider Song)
1965,THE THREE DEGREES,Close Your Eyes
1965,NANCY AMES,Funny Thing About It
1965,WALTER JACKSON,I'll Keep On Trying
1965,ROGER WILLIAMS,Autumn Leaves 1965
1965,THE WALKER BROTHERS,Make It Easy On Yourself
1965,ARTHUR PRYSOCK,Only A Fool Breaks His Own Heart
1965,BARRY YOUNG,One Has My Name (The Other Has My Heart)
1965,UNIT FOUR PLUS TWO,Hark
1965,THE RIGHTEOUS BROTHERS,For Your Love
1965,THE CHANGIN' TIMES,Pied Piper
1965,McCOYS,Hang On Sloopy
1965,BARRY McGUIRE,Eve Of Destruction
1965,BEATLES,Yesterday
1965,DAVE CLARK FIVE,Catch Us If You Can
1965,WE FIVE,You Were On My Mind
1965,RAMSEY LEWIS,The 'In' Crowd
1965,ROY HEAD,Treat Her Right
1965,FORTUNES,You've Got Your Troubles
1965,SONNY & CHER,Baby Don't Go
1965,SONNY,Laugh At Me
1965,BEATLES,Help
1965,LOVIN' SPOONFUL,Do You Believe In Magic
1965,ANIMALS,We Gotta Get Out Of This Place
1965,YARDBIRDS,Heart Full Of Soul
1965,JAY & THE AMERICANS,Some Enchanted Evening
1965,ELVIS PRESLEY,I'm Yours
1965,TURTLES,It Ain't Me Baby
1965,BOB DYLAN,Like A Rolling Stone
1965,GENTRYS,Keep On Dancing
1965,CASTAWAYS,Liar Liar
1965,EDWIN STARR,Agent OO Soul
1965,RONNIE DOVE,I'll Make All Your Dreams Come True
1965,RIGHTEOUS BROTHERS,Unchained Melody
1965,SONNY & CHER,Just You
1965,HERMAN'S HERMITS,Just A Little Bit Better
1965,ROY ORBISON,Ride Away
1965,TOM JONES,With These Hands
1965,CHARLIE RICH,Mohair Sam
1965,JODY MILLER,Home Of The Brave
1965,SONNY & CHER,I Got You Babe
1965,FREDDY CANNON,Action
1965,BEACH BOYS,California Girls
1965,ROGER MILLER,Kansas City Star
1965,MARIANNE FAITHFULL,Summer Nights
1965,BARBARA MASON,Sad Sad Girl
1965,JOHNNY TILLOTSON,Heartaches By The Number
1965,JAMES BROWN & THE FAMOUS FLAMES,Papa's Got A Brand New Bag
1965,THE TOYS,A Lover's Concerto
1965,MEL CARTER,Hold Me Thrill Me Kiss Me
1965,DEAN MARTIN,Houston
1965,VOGUES,You're The One
1965,GARY LEWIS AND THE PLAYBOYS,Everybody Loves A Clown
1965,SPOKESMEN,Dawn Of Correction
1965,LESLIE GORE,My Town My Guy And Me
1965,ANDY WILLIAMS,Ain't It True
1965,MIRACLES,Tracks Of My Tears
1965,HERB ALPERT & THE TIJUANA BRASS,Third Man Theme
1965,JOE TEX,I Want To
1965,BARBARA LEWIS,Make Me Your Baby
1965,SAN REMO GOLDEN STRINGS,Hungry For Love
1965,BOBBY VINTON,What Colour (Is A Man)
1965,JIVE FIVE,I'm A Happy Man
1965,JOAN BAEZ,There But For Fortune
1965,"DINO, DESI & BILLY",Not The Lovin' Kind
1965,BILLY JOE ROYAL,I Knew You When
1965,STRANGELOVES,Cara-Lin
1965,LITTLE CAESAR,(My Girl) Sloopy
1965,VIC DANA,Moonlight And Roses
1965,STEVIE WONDER,High Heel Sneakers
1965,SUNRAYS,I Live For The Sun
1965,LENNY WELCH,Two Different Worlds
1965,OTIS REDDING,Respect
1965,PAUL REVERE AND THE RAIDERS,Steppin' Out
1965,JONATHAN KING,Everyone's Gone To The Moon
1965,BOBBY BLAND,These Hands
1965,BOB DYLAN,Positively 4th Street
1965,BARBARIANS,Are You A Boy Or Are You A Girl
1965,IAN WHITCOMB,N-E-R-V-O-U-S
1965,DONOVAN,Universal Soldier
1965,CONTOURS,First I Look At The Purse
1965,GLEN CAMPBELL,Universal Soldier
1965,BEATLES,Act Naturally
1965,DICKEY LEE,The Girl From Peyton Place
1965,HERB ALPERT & THE TIJUANA BRASS,Taste Of Honey
1965,MARVELETTES,Danger Heartbreak Dead Ahead
1965,FONTELLA BASS,Rescue Me
1965,LEN BARRY,1-2-3
1965,BOBBY GOLDSBORO,If You've Got A Heart
1965,FIVE EMPREES,Little Miss Sad
1965,KIM WESTON,Take Me In Your Arms (Rock Me A Little While)
1965,NEIL SEDAKA,The World Through A Tear
1965,PATTY DUKE,Say Something Funny
1965,LITTLE ANTHONY AND THE IMPERIALS,I Miss You So
1965,JACKIE DeSHANNON,A Lifetime Of Loneliness
1965,IVY LEAGUE,Tossing And Turning
1965,PATTY DUKE,Funny Like Butterflies
1965,P.F. SLOAN,The Sins Of A Family
1965,KATHY KIRBY,The Way Of Love
1965,CONNIE FRANCIS,Roundabout
1965,THE NEWBEATS,"Run, Baby Run (Back Into My Arms)"
1965,IMPRESSIONS,Just One Kiss From You
1965,JOHNNY RIVERS,Where Have All The Flowers Gone
1965,THE LETTERMEN,Secretly
1965,GANTS,Road Runner
1965,SAM & BILL,For Your Love
1965,FRED HUGHES,You Can't Take It Away
1965,DIONNE WARWICK,Looking With My Eyes
1965,JOHNNY NASH,Let's Move A Groove
1965,BARBRA STREISAND,He Touched Me
1965,JIMMY SMITH,The Organ Grinder's Swing
1965,JR. WALKER AND THE ALL STARS,Cleo's Back
1965,FRANK SINATRA,When Somebody Loves You
1965,DANNY HUTTON,Roses And Rainbows
1965,GENE CHANDLER,Here Come The Tears
1965,JACK JONES,Just Yesterday
1965,STEVE LAWRENCE,Millions Of Roses
1965,BILLY BUTLER,(I've Got A Feeling) You're Gonna Be Sorry
1965,BILLY STEWART,How Nice It Is
1965,THE VEJTABLES,I Still Love You
1965,MARY WELLS,Me Without You
1965,THE FOUR SEASONS,Let's Hang On
1965,THE KINGSMEN,Louie Louie
1965,THE BACHELORS,Chapel In The Moonlight
1965,SAM THE SHAM AND THE PHARAOHS,Ring Dang Doo
1965,DOLLY PARTON,Happy Happy Birthday Baby
1965,JAN AND DEAN,I Found A Girl
1965,AL MARTINO,Forgive Me
1965,"PETER, PAUL AND MARY",Early Morning Rain
1965,BRENDA HOLLOWAY,You Can Cry On My Shoulder
1965,JACKIE WILSON,I Believe I'll Love On
1965,ROBERT GOULET,"Come Back To Me, My Love"
1965,DAVID HOUSTON,Livin' In A House Full Of Love
1965,FREDDIE AND THE DREAMERS,Send A Letter To Me
1965,BOBBY VEE,Run Like The Devil
1965,THE SHANGRI-LAS,Right Now And Not Later
1965,THE RAY CHARLES SINGERS,"My Love, Forgive Me (Amore, Scusami)"
1965,KIDS NEXT DOOR,Inky Dinky Spider (The Spider Song)
1965,THE THREE DEGREES,Close Your Eyes
1965,LONNIE MACK,Honky Tonk '65
1965,RAY CHARLES,The Cincinnati Kid
1965,EARL GRANT,Stand By Me
1965,NANCY AMES,Funny Thing About It
1965,WALTER JACKSON,I'll Keep On Trying
1965,BARRY YOUNG,One Has My Name (The Other Has My Heart)
1965,"DAVE ""BABY"" CORTEZ",Tweetie Pie
1965,BARRY McGUIRE,Eve Of Destruction
1965,McCOYS,Hang On Sloopy
1965,WE FIVE,You Were On My Mind
1965,DAVE CLARK FIVE,Catch Us If You Can
1965,BEATLES,Help
1965,RAMSEY LEWIS,The 'In' Crowd
1965,BOB DYLAN,Like A Rolling Stone
1965,TURTLES,It Ain't Me Baby
1965,YARDBIRDS,Heart Full Of Soul
1965,SONNY,Laugh At Me
1965,FORTUNES,You've Got Your Troubles
1965,ROY HEAD,Treat Her Right
1965,ANIMALS,We Gotta Get Out Of This Place
1965,SONNY & CHER,Baby Don't Go
1965,RIGHTEOUS BROTHERS,Unchained Melody
1965,SONNY & CHER,I Got You Babe
1965,LOVIN' SPOONFUL,Do You Believe In Magic
1965,FREDDY CANNON,Action
1965,BEACH BOYS,California Girls
1965,JAY & THE AMERICANS,Some Enchanted Evening
1965,ELVIS PRESLEY,I'm Yours
1965,EDWIN STARR,Agent OO Soul
1965,MEL CARTER,Hold Me Thrill Me Kiss Me
1965,MARIANNE FAITHFULL,Summer Nights
1965,RONNIE DOVE,I'll Make All Your Dreams Come True
1965,CASTAWAYS,Liar Liar
1965,BARBARA MASON,Sad Sad Girl
1965,JAMES BROWN & THE FAMOUS FLAMES,Papa's Got A Brand New Bag
1965,TOM JONES,With These Hands
1965,ROY ORBISON,Ride Away
1965,MIRACLES,Tracks Of My Tears
1965,SONNY & CHER,Just You
1965,CHARLIE RICH,Mohair Sam
1965,GENTRYS,Keep On Dancing
1965,DEAN MARTIN,Houston
1965,JIVE FIVE,I'm A Happy Man
1965,JODY MILLER,Home Of The Brave
1965,FOUR TOPS,It's The Same Old Song
1965,SUPREMES,Nothing But Heartaches
1965,HERMAN'S HERMITS,Just A Little Bit Better
1965,KINKS,Who'll Be The Next In Line
1965,JOHNNY TILLOTSON,Heartaches By The Number
1965,TEMPTATIONS,Since I Lost My Baby
1965,ROGER MILLER,Kansas City Star
1965,THE BEATLES,Yesterday
1965,ROYALETTES,It's Gonna Take A Miracle
1965,ANDY WILLIAMS,Ain't It True
1965,WILSON PICKETT,In The Midnight Hour
1965,BILLY JOE ROYAL,Down In The Boondocks
1965,MARTHA AND THE VANDELLAS,You've Been In Love Too Long
1965,VIC DANA,Moonlight And Roses
1965,HERB ALPERT & THE TIJUANA BRASS,Third Man Theme
1965,SPOKESMEN,Dawn Of Correction
1965,LESLIE GORE,My Town My Guy And Me
1965,LITTLE CAESAR,(My Girl) Sloopy
1965,JOE TEX,I Want To
1965,CONTOURS,First I Look At The Purse
1965,KINGSMEN,Annie Fanny
1965,IAN WHITCOMB,N-E-R-V-O-U-S
1965,BARBARA LEWIS,Make Me Your Baby
1965,MARVELETTES,Danger Heartbreak Dead Ahead
1965,JOAN BAEZ,There But For Fortune
1965,STEVIE WONDER,High Heel Sneakers
1965,IMPRESSIONS,I Need You
1965,LENNY WELCH,Two Different Worlds
1965,THE TOYS,A Lover's Concerto
1965,SAN REMO GOLDEN STRINGS,Hungry For Love
1965,OTIS REDDING,Respect
1965,STRANGELOVES,Cara-Lin
1965,SUNRAYS,I Live For The Sun
1965,BOBBY VINTON,What Colour (Is A Man)
1965,VOGUES,You're The One
1965,"DINO, DESI & BILLY",Not The Lovin' Kind
1965,DICKEY LEE,The Girl From Peyton Place
1965,BOBBY BLAND,These Hands
1965,BILLY JOE ROYAL,I Knew You When
1965,BONNIE AND THE TREASURES,Home Of The Brave
1965,PAUL REVERE AND THE RAIDERS,Steppin' Out
1965,JONATHAN KING,Everyone's Gone To The Moon
1965,CONNIE FRANCIS,Roundabout
1965,NEIL SEDAKA,The World Through A Tear
1965,FIVE EMPREES,Little Miss Sad
1965,THE BARBARIANS,Are You A Boy Or Are You A Girl
1965,DONOVAN,Universal Soldier
1965,GARY LEWIS AND THE PLAYBOYS,Everybody Loves A Clown
1965,DONOVAN,Colours
1965,THE BEATLES,Act Naturally
1965,PATTY DUKE,Funny Little Butterflies
1965,HERB ALPERT AND THE TIJUANA BRASS,Taste Of Honey
1965,GLEN CAMPBELL,Universal Soldier
1965,IVY LEAGUE,Tossing And Turning
1965,BOBBY GOLDSBORO,If You've Got A Heart
1965,LEN BARRY,1-2-3
1965,P.F. SLOAN,The Sins Of A Family
1965,KATHY KIRBY,The Way Of Love
1965,SAM & BILL,For Your Love
1965,BILLY STEWART,How Nice It Is
1965,THE GANTS,Road Runner
1965,FRED HUGHES,You Can't Take It Away
1965,JOHNNY NASH,Let's Move & Groove (Together)
1965,JACKIE DeSHANNON,A Lifetime Of Loneliness
1965,FRANK SINATRA,When Somebody Loves You
1965,BILLY BUTLER,(I've Got A Feeling) You're Gonna Be Sorry
1965,BOB DYLAN,Positively 4th Street
1965,DANNY HUTTON,Roses And Rainbows
1965,THE KINGSMEN,Louie Louie
1965,PATTY DUKE,Say Something Funny
1965,PATTI PAGE,You Can't Be True Dear
1965,THE HOLLYWOOD PERSUADERS,Drums A-Go-Go
1965,STEVE LAWRENCE,Millions Of Roses
1965,THE DIXIE DRIFTER,Soul Heaven
1965,O.V. WRIGHT,You're Gonna Make Me Cry
1965,MARY WELLS,Me Without You
1965,AL HIRT,The Silence (Il Silenzio)
1965,THE IKETTES,I'm So Thankful
1965,JACK JONES,Just Yesterday
1965,DAVID HOUSTON,Livin' In A House Full Of Love
1965,THE ZOMBIES,Whenever You're Ready
1965,THE NEWBEATS,"Run, Baby Run (Back Into My Arms)"
1965,THE VEJTABLES,I Still Love You
1965,JOHNNY CASH,The Sons Of Katie Elder
1965,THE LETTERMEN,Secretly
1965,DIONNE WARWICK,Looking With My Eyes
1965,GENE CHANDLER,Here Come The Tears
1965,EVIE SANDS,Take Me For A Little While
1965,BOBBY VEE,Run Like The Devil
1965,KIDS NEXT DOOR,Inky Dinky Spider (The Spider Song)
1965,HAROLD BURRAGE,Got To Find A Way
1965,AL MARTINO,Forgive Me
1965,THE RAY CHARLES SINGERS,"My Love, Forgive Me (Amore, Scusami)"
1965,KIM WESTON,Take Me In Your Arms (Rock Me A Little While)
1965,RAY CHARLES,The Cincinnati Kid
1965,BRENDA HOLLOWAY,You Can Cry On My Shoulder
1965,THE FOUR SEASONS,Let's Hang On
1965,LONNIE MACK,Honky Tonk '65
1965,BEATLES,Help
1965,BARRY McGUIRE,Eve Of Destruction
1965,BOB DYLAN,Like A Rolling Stone
1965,WE FIVE,You Were On My Mind
1965,DAVE CLARK FIVE,Catch Us If You Can
1965,RAMSEY LEWIS,The 'In' Crowd
1965,McCOYS,Hang On Sloopy
1965,TURTLES,It Ain't Me Baby
1965,SONNY & CHER,I Got You Babe
1965,YARDBIRDS,Heart Full Of Soul
1965,RIGHTEOUS BROTHERS,Unchained Melody
1965,JAMES BROWN & THE FAMOUS FLAMES,Papa's Got A Brand New Bag
1965,FREDDY CANNON,Action
1965,SONNY,Laugh At Me
1965,BEACH BOYS,California Girls
1965,FORTUNES,You've Got Your Troubles
1965,MEL CARTER,Hold Me Thrill Me Kiss Me
1965,ANIMALS,We Gotta Get Out Of This Place
1965,FOUR TOPS,It's The Same Old Song
1965,MIRACLES,Tracks Of My Tears
1965,DEAN MARTIN,Houston
1965,SONNY & CHER,Baby Don't Go
1965,SUPREMES,Nothing But Heartaches
1965,EDWIN STARR,Agent OO Soul
1965,TEMPTATIONS,Since I Lost My Baby
1965,ROY HEAD,Treat Her Right
1965,MARIANNE FAITHFULL,Summer Nights
1965,LOVIN' SPOONFUL,Do You Believe In Magic
1965,BARBARA MASON,Sad Sad Girl
1965,BILLY JOE ROYAL,Down In The Boondocks
1965,CASTAWAYS,Liar Liar
1965,ELVIS PRESLEY,I'm Yours
1965,RONNIE DOVE,I'll Make All Your Dreams Come True
1965,KINKS,Who'll Be The Next In Line
1965,ROY ORBISON,Ride Away
1965,MARTHA AND THE VANDELLAS,You've Been In Love Too Long
1965,TOM JONES,With These Hands
1965,JIVE FIVE,I'm A Happy Man
1965,WILSON PICKETT,In The Midnight Hour
1965,JUNIOR WALKER AND THE ALL STARS,Shake And Finger Pop
1965,ROYALETTES,It's Gonna Take A Miracle
1965,SONNY & CHER,Just You
1965,JAY & THE AMERICANS,Some Enchanted Evening
1965,BARBARA LEWIS,Baby I'm Yours
1965,CHARLIE RICH,Mohair Sam
1965,CHUCK JACKSON,If I Didn't Love You
1965,KINGSMEN,Annie Fanny
1965,JODY MILLER,Home Of The Brave
1965,CHER,All I Really Want To Do
1965,LITTLE CAESAR,(My Girl) Sloopy
1965,DRIFTERS,I'll Take You Where's The Music Playing
1965,JOHNNY TILLOTSON,Heartaches By The Number
1965,VIC DANA,Moonlight And Roses
1965,SAM COOKE,Sugar Dumpling
1965,CHAD & JEREMY,I Don't Wanna Lose You Baby
1965,ROGER MILLER,Kansas City Star
1965,CONTOURS,First I Look At The Purse
1965,ANDY WILLIAMS,Ain't It True
1965,GENTRYS,Keep On Dancing
1965,IAN WHITCOMB,N-E-R-V-O-U-S
1965,DONOVAN,Colours
1965,MARVELETTES,Danger Heartbreak Dead Ahead
1965,STEVIE WONDER,High Heel Sneakers
1965,HERMAN'S HERMITS,Just A Little Bit Better
1965,IMPRESSIONS,I Need You
1965,LENNY WELCH,Two Different Worlds
1965,JOE TEX,I Want To
1965,LESLIE GORE,My Town My Guy And Me
1965,HERB ALPERT & THE TIJUANA BRASS,Third Man Theme
1965,OTIS REDDING,Respect
1965,JOAN BAEZ,There But For Fortune
1965,THE SPOKESMEN,The Dawn Of Correction
1965,BABY WASHINGTON,Only Those In Love
1965,GERRY AND THE PACEMAKERS,Give All Your Love To Me
1965,BOBBY GOLDSBORO,If You Wait For Love
1965,BOBBY BLAND,These Hands
1965,SUNRAYS,I Live For The Sun
1965,DICKEY LEE,The Girl From Peyton Place
1965,BONNIE AND THE TREASURES,Home Of The Brave
1965,CONNIE FRANCIS,Roundabout
1965,JIM REEVES,Is It Really Over
1965,SAN REMO GOLDEN STRINGS,Hungry For Love
1965,PAUL REVERE AND THE RAIDERS,Steppin' Out
1965,THE STRANGELOVES,Cara-Lin
1965,NEIL SEDAKA,The World Through A Tear
1965,O.V. WRIGHT,You're Gonna Make Me Cry
1965,BOBBY VINTON,What A Color (Is A Man)
1965,BARBARA LEWIS,Make Me Your Baby
1965,"DINO, DESI & BILLY",Not The Lovin' Kind
1965,THE VOGUES,You're The One
1965,FIVE EMPREES,Little Miss Sad
1965,BILLY JOE ROYAL,I Knew You When
1965,THE TOYS,A Lover's Concerto
1965,PATTI PAGE,You Can't Be True Dear
1965,MARY WELLS,Me Without You
1965,AL HIRT,The Silence (Il Silenzio)
1965,IVY LEAGUE,Tossing And Turning
1965,SAM AND BILL,For Your Love
1965,KATHY KIRBY,The Way Of Love
1965,BILLY STEWART,How Nice It Is
1965,HERB ALPERT AND THE TIJUANA BRASS,Taste Of Honey
1965,FRED HUGHES,You Can't Take It Away
1965,FRANK SINATRA,When Somebody Loves You
1965,BILLY BUTLER,(I've Got A Feeling) You're Gonna Be Sorry
1965,JOHNNY NASH,Let's Move & Groove (Together)
1965,THE BEATLES,Yesterday
1965,JONATHAN KING,Everyone's Gone To The Moon
1965,PATTY DUKE,Say Something Funny
1965,THE BEATLES,Act Naturally
1965,BOBBY GOLDSBORO,If You've Got A Heart
1965,STEVE LAWRENCE,Millions Of Roses
1965,THE HOLLYWOOD PERSUADERS,Drums A-Go-Go
1965,SONNY JAMES,Behind The Tear
1965,THE BEATLES,I'm Down
1965,THE BARBARIANS,Are You A Boy Or Are You A Girl
1965,DANNY HUTTON,Roses And Rainbows
1965,GERRY AND THE PACEMAKERS,You're The Reason
1965,PATTY DUKE,Funny Little Butterflies
1965,JOHNNY CASH,The Sons Of Katie Elder
1965,SKEETER DAVIS,Sun Glasses
1965,P.F. SLOAN,The Sins Of A Family
1965,THE ZOMBIES,Whenever You're Ready
1965,THE VEJTABLES,I Still Love You
1965,SANDY NELSON,Drums A Go-Go
1965,THE GUESS WHO,Hey Ho What You Do To Me
1965,THE GANTS,Road Runner
1965,DAVID HOUSTON,Livin' In A House Full Of Love
1965,LEN BARRY,1-2-3
1965,EVIE SANDS,Take Me For A Little While
1965,THE IKETTES,I'm So Thankful
1965,GENE CHANDLER,Here Come The Tears
1965,THE KINGSMEN,Louie Louie
1965,THE EVERLY BROTHERS,Love Is Strange
1965,THE BOBBY FULLER FOUR,Let Her Dance
1965,THE RAY CHARLES SINGERS,"My Love, Forgive Me (Amore, Scusami)"
1965,BEATLES,Help
1965,BOB DYLAN,Like A Rolling Stone
1965,BARRY McGUIRE,Eve Of Destruction
1965,WE FIVE,You Were On My Mind
1965,BEACH BOYS,California Girls
1965,RIGHTEOUS BROTHERS,Unchained Melody
1965,SONNY & CHER,I Got You Babe
1965,JAMES BROWN & THE FAMOUS FLAMES,Papa's Got A Brand New Bag
1965,TURTLES,It Ain't Me Baby
1965,RAMSEY LEWIS,The 'In' Crowd
1965,McCOYS,Hang On Sloopy
1965,FOUR TOPS,It's The Same Old Song
1965,DAVE CLARK FIVE,Catch Us If You Can
1965,YARDBIRDS,Heart Full Of Soul
1965,MEL CARTER,Hold Me Thrill Me Kiss Me
1965,SUPREMES,Nothing But Heartaches
1965,BILLY JOE ROYAL,Down In The Boondocks
1965,FREDDY CANNON,Action
1965,SONNY,Laugh At Me
1965,MIRACLES,Tracks Of My Tears
1965,DEAN MARTIN,Houston
1965,TEMPTATIONS,Since I Lost My Baby
1965,BARBARA LEWIS,Baby I'm Yours
1965,CHER,All I Really Want To Do
1965,WILSON PICKETT,In The Midnight Hour
1965,ANIMALS,We Gotta Get Out Of This Place
1965,EDWIN STARR,Agent OO Soul
1965,MARIANNE FAITHFULL,Summer Nights
1965,JUNIOR WALKER AND THE ALL STARS,Shake And Finger Pop
1965,BARBARA MASON,Sad Sad Girl
1965,FORTUNES,You've Got Your Troubles
1965,SONNY & CHER,Baby Don't Go
1965,GARY LEWIS & THE PLAYBOYS,Save Your Heart For Me
1965,SAM COOKE,Sugar Dumpling
1965,KINKS,Who'll Be The Next In Line
1965,GENE PITNEY,Looking Through The Eyes Of Love
1965,CHAD & JEREMY,I Don't Wanna Lose You Baby
1965,JIVE FIVE,I'm A Happy Man
1965,MARTHA AND THE VANDELLAS,You've Been In Love Too Long
1965,SAM THE SHAM AND THE PHARAOHS,Ju Ju Hand
1965,ROLLING STONES,Satisfaction
1965,LOVIN' SPOONFUL,Do You Believe In Magic
1965,ROYALETTES,It's Gonna Take A Miracle
1965,RONNIE DOVE,I'll Make All Your Dreams Come True
1965,DINO DESI & BILLY,I'm A Fool
1965,ROY ORBISON,Ride Away
1965,KINGSMEN,Annie Fanny
1965,CHUCK JACKSON,If I Didn't Love You
1965,TOM JONES,With These Hands
1965,SONNY & CHER,Just You
1965,ELVIS PRESLEY,I'm Yours
1965,DRIFTERS,I'll Take You Where's The Music Playing
1965,LITTLE CAESAR,(My Girl) Sloopy
1965,VIC DANA,Moonlight And Roses
1965,CASTAWAYS,Liar Liar
1965,ROY HEAD,Treat Her Right
1965,CHARLIE RICH,Mohair Sam
1965,JODY MILLER,Home Of The Brave
1965,CONTOURS,First I Look At The Purse
1965,FREDDIE AND THE DREAMERS,A Little You
1965,JAY & THE AMERICANS,Some Enchanted Evening
1965,MARVELETTES,Danger Heartbreak Dead Ahead
1965,DONOVAN,Colours
1965,JOHNNY TILLOTSON,Heartaches By The Number
1965,STEVIE WONDER,High Heel Sneakers
1965,BERT KAEMPFERT ORCHESTRA,Moon Over Naples
1965,IMPRESSIONS,I Need You
1965,GERRY AND THE PACEMAKERS,Give All Your Love To Me
1965,ANDY WILLIAMS,Ain't It True
1965,LENNY WELCH,Two Different Worlds
1965,G.L. CROCKETT,It's A Man Down There
1965,ROGER MILLER,Kansas City Star
1965,BABY WASHINGTON,Only Those In Love
1965,IAN WHITCOMB,N-E-R-V-O-U-S
1965,JOE TEX,I Want To
1965,THE GENTRYS,Keep On Dancing
1965,OTIS REDDING,Respect
1965,BOBBY GOLDSBORO,If You Wait For Love
1965,JIM REEVES,Is It Really Over
1965,HERB ALPERT AND THE TIJUANA BRASS,3rd Man Theme
1965,BONNIE AND THE TREASURES,Home Of The Brave
1965,SUNRAYS,I Live For The Sun
